Date_NodeID	1_0	6_0	7_0	10_0
2022091005	0.8000	0.8000	0.8000	0.8000
2022091006	0.8000	0.8000	0.8000	0.8000
2022091007	0.8000	0.8000	0.8000	0.8000
2022091008	0.8000	0.8000	0.8000	0.8000
2022091009	0.8000	0.8000	0.8000	0.8000
2022091010	0.8000	0.8000	0.8000	0.8000
2022091011	0.8000	0.8000	0.8000	0.8000
2022091012	0.8000	0.8000	0.8000	0.8000
2022091013	0.8000	0.8000	0.8000	0.8000
2022091014	0.8000	0.8000	0.8000	0.8000
2022091015	0.8000	0.8000	0.8000	0.8000
2022091016	0.8000	0.8000	0.8000	0.8000
2022091017	0.8000	0.8000	0.8000	0.8000
2022091018	0.8000	0.8000	0.8000	0.8000
2022091019	0.8000	0.8000	0.8000	0.8000
2022091020	0.8000	0.8000	0.8000	0.8000
2022091021	0.8000	0.8000	0.8000	0.8000
2022091022	0.8000	0.8000	0.8000	0.8000
2022091023	0.8000	0.8000	0.8000	0.8000
2022091100	0.8000	0.8000	0.8000	0.8000
2022091101	0.8000	0.8000	0.8000	0.8000
2022091102	0.8000	0.8000	0.8000	0.8000
2022091103	0.8000	0.8000	0.8000	0.8000
2022091104	0.8000	0.8000	0.8000	0.8000
2022091105	0.8000	0.8000	0.8000	0.8000
2022091106	0.8000	0.8000	0.8000	0.8000
2022091107	0.8000	0.8000	0.8000	0.8000
2022091108	0.8000	0.8000	0.8000	0.8000
2022091109	0.8000	0.8000	0.8000	0.8000
2022091110	0.8000	0.8000	0.8000	0.8000
2022091111	0.8000	0.8000	0.8000	0.8000
2022091112	0.8000	0.8000	0.8000	0.8000
2022091113	0.8000	0.8000	0.8000	0.8000
2022091114	0.8000	0.8000	0.8000	0.8000
2022091115	0.8000	0.8000	0.8000	0.8000
2022091116	0.8000	0.8000	0.8000	0.8000
2022091117	0.8000	0.8000	0.8000	0.8000
2022091118	0.8000	0.8000	0.8000	0.8000
2022091119	0.8000	0.8000	0.8000	0.8000
2022091120	0.8000	0.8000	0.8000	0.8000
2022091121	0.8000	0.8000	0.8000	0.8000
2022091122	0.8000	0.8000	0.8000	0.8000
2022091123	0.8000	0.8000	0.8000	0.8000
2022091200	0.8000	0.8000	0.8000	0.8000
2022091201	0.8000	0.8000	0.8000	0.8000
2022091202	0.8000	0.8000	0.8000	0.8000
2022091203	0.8000	0.8000	0.8000	0.8000
2022091204	0.8000	0.8000	0.8000	0.8000
2022091205	0.8000	0.8000	0.8000	0.8000
2022091206	0.8000	0.8000	0.8000	0.8000
2022091207	0.8000	0.8000	0.8000	0.8000
2022091208	0.8000	0.8000	0.8000	0.8000
2022091209	0.8000	0.8000	0.8000	0.8000
2022091210	0.8000	0.8000	0.8000	0.8000
2022091211	0.8000	0.8000	0.8000	0.8000
2022091212	0.8000	0.8000	0.8000	0.8000
2022091213	0.8000	0.8000	0.8000	0.8000
2022091214	0.8000	0.8000	0.8000	0.8000
2022091215	0.8000	0.8000	0.8000	0.8000
2022091216	0.8000	0.8000	0.8000	0.8000
2022091217	0.8000	0.8000	0.8000	0.8000
2022091218	0.8000	0.8000	0.8000	0.8000
2022091219	0.8000	0.8000	0.8000	0.8000
2022091220	0.8000	0.8000	0.8000	0.8000
2022091221	0.8000	0.8000	0.8000	0.8000
2022091222	0.8000	0.8000	0.8000	0.8000
2022091223	0.8000	0.8000	0.8000	0.8000
2022091300	0.8000	0.8000	0.8000	0.8000
2022091301	0.8000	0.8000	0.8000	0.8000
2022091302	0.8000	0.8000	0.8000	0.8000
2022091303	0.8000	0.8000	0.8000	0.8000
2022091304	0.8000	0.8000	0.8000	0.8000
2022091305	0.8000	0.8000	0.8000	0.8000
2022091306	0.8000	0.8000	0.8000	0.8000
2022091307	0.8000	0.8000	0.8000	0.8000
2022091308	0.8000	0.8000	0.8000	0.8000
2022091309	0.8000	0.8000	0.8000	0.8000
2022091310	0.8000	0.8000	0.8000	0.8000
2022091311	0.8000	0.8000	0.8000	0.8000
2022091312	0.8000	0.8000	0.8000	0.8000
2022091313	0.8000	0.8000	0.8000	0.8000
2022091314	0.8000	0.8000	0.8000	0.8000
2022091315	0.8000	0.8000	0.8000	0.8000
2022091316	0.8000	0.8000	0.8000	0.8000
2022091317	0.8000	0.8000	0.8000	0.8000
2022091318	0.8000	0.8000	0.8000	0.8000
2022091319	0.8000	0.8000	0.8000	0.8000
2022091320	0.8000	0.8000	0.8000	0.8000
2022091321	0.8000	0.8000	0.8000	0.8000
2022091322	0.8000	0.8000	0.8000	0.8000
2022091323	0.8000	0.8000	0.8000	0.8000
2022091400	0.8000	0.8000	0.8000	0.8000
2022091401	0.8000	0.8000	0.8000	0.8000
2022091402	0.8000	0.8000	0.8000	0.8000
2022091403	0.8000	0.8000	0.8000	0.8000
2022091404	0.8000	0.8000	0.8000	0.8000
2022091405	0.8000	0.8000	0.8000	0.8000
2022091406	0.8000	0.8000	0.8000	0.8000
2022091407	0.8000	0.8000	0.8000	0.8000
2022091408	0.8000	0.8000	0.8000	0.8000
2022091409	0.8000	0.8000	0.8000	0.8000
2022091410	0.8000	0.8000	0.8000	0.8000
2022091411	0.8000	0.8000	0.8000	0.8000
2022091412	0.8000	0.8000	0.8000	0.8000
2022091413	0.8000	0.8000	0.8000	0.8000
2022091414	0.8000	0.8000	0.8000	0.8000
2022091415	0.8000	0.8000	0.8000	0.8000
2022091416	0.8000	0.8000	0.8000	0.8000
2022091417	0.8000	0.8000	0.8000	0.8000
2022091418	0.8000	0.8000	0.8000	0.8000
2022091419	0.8000	0.8000	0.8000	0.8000
2022091420	0.8000	0.8000	0.8000	0.8000
2022091421	0.8000	0.8000	0.8000	0.8000
2022091422	0.8000	0.8000	0.8000	0.8000
2022091423	0.8000	0.8000	0.8000	0.8000
2022091500	0.8000	0.8000	0.8000	0.8000
2022091501	0.8000	0.8000	0.8000	0.8000
2022091502	0.8000	0.8000	0.8000	0.8000
2022091503	0.8000	0.8000	0.8000	0.8000
2022091504	0.8000	0.8000	0.8000	0.8000
2022091505	0.8000	0.8000	0.8000	0.8000
2022091506	0.8000	0.8000	0.8000	0.8000
2022091507	0.8000	0.8000	0.8000	0.8000
2022091508	0.8000	0.8000	0.8000	0.8000
2022091509	0.8000	0.8000	0.8000	0.8000
2022091510	0.8000	0.8000	0.8000	0.8000
2022091511	0.8000	0.8000	0.8000	0.8000
2022091512	0.8000	0.8000	0.8000	0.8000
2022091513	0.8000	0.8000	0.8000	0.8000
2022091514	0.8000	0.8000	0.8000	0.8000
2022091515	0.8000	0.8000	0.8000	0.8000
2022091516	0.8000	0.8000	0.8000	0.8000
2022091517	0.8000	0.8000	0.8000	0.8000
2022091518	0.8000	0.8000	0.8000	0.8000
2022091519	0.8000	0.8000	0.8000	0.8000
2022091520	0.8000	0.8000	0.8000	0.8000
2022091521	0.8000	0.8000	0.8000	0.8000
2022091522	0.8000	0.8000	0.8000	0.8000
2022091523	0.8000	0.8000	0.8000	0.8000
2022091600	0.8000	0.8000	0.8000	0.8000
2022091601	0.8000	0.8000	0.8000	0.8000
2022091602	0.8000	0.8000	0.8000	0.8000
2022091603	0.8000	0.8000	0.8000	0.8000
2022091604	0.8000	0.8000	0.8000	0.8000
2022091605	0.8000	0.8000	0.8000	0.8000
2022091606	0.8000	0.8000	0.8000	0.8000
2022091607	0.8000	0.8000	0.8000	0.8000
2022091608	0.8000	0.8000	0.8000	0.8000
2022091609	0.8000	0.8000	0.8000	0.8000
2022091610	0.8000	0.8000	0.8000	0.8000
2022091611	0.8000	0.8000	0.8000	0.8000
2022091612	0.8000	0.8000	0.8000	0.8000
2022091613	0.8000	0.8000	0.8000	0.8000
2022091614	0.8000	0.8000	0.8000	0.8000
2022091615	0.8000	0.8000	0.8000	0.8000
2022091616	0.8000	0.8000	0.8000	0.8000
2022091617	0.8000	0.8000	0.8000	0.8000
2022091618	0.8000	0.8000	0.8000	0.8000
2022091619	0.8000	0.8000	0.8000	0.8000
2022091620	0.8000	0.8000	0.8000	0.8000
2022091621	0.8000	0.8000	0.8000	0.8000
2022091622	0.8000	0.8000	0.8000	0.8000
2022091623	0.8000	0.8000	0.8000	0.8000
2022091700	0.8000	0.8000	0.8000	0.8000
2022091701	0.8000	0.8000	0.8000	0.8000
2022091702	0.8000	0.8000	0.8000	0.8000
2022091703	0.8000	0.8000	0.8000	0.8000
2022091704	0.8000	0.8000	0.8000	0.8000
2022091705	0.8000	0.8000	0.8000	0.8000
2022091706	0.8000	0.8000	0.8000	0.8000
2022091707	0.8000	0.8000	0.8000	0.8000
2022091708	0.8000	0.8000	0.8000	0.8000
2022091709	0.8000	0.8000	0.8000	0.8000
2022091710	0.8000	0.8000	0.8000	0.8000
2022091711	0.8000	0.8000	0.8000	0.8000
2022091712	0.8000	0.8000	0.8000	0.8000
2022091713	0.8000	0.8000	0.8000	0.8000
2022091714	0.8000	0.8000	0.8000	0.8000
2022091715	0.8000	0.8000	0.8000	0.8000
2022091716	0.8000	0.8000	0.8000	0.8000
2022091717	0.8000	0.8000	0.8000	0.8000
2022091718	0.8000	0.8000	0.8000	0.8000
2022091719	0.8000	0.8000	0.8000	0.8000
2022091720	0.8000	0.8000	0.8000	0.8000
2022091721	0.8000	0.8000	0.8000	0.8000
2022091722	0.8000	0.8000	0.8000	0.8000
2022091723	0.8000	0.8000	0.8000	0.8000
2022091800	0.8000	0.8000	0.8000	0.8000
2022091801	0.8000	0.8000	0.8000	0.8000
2022091802	0.8000	0.8000	0.8000	0.8000
2022091803	0.8000	0.8000	0.8000	0.8000
2022091804	0.8000	0.8000	0.8000	0.8000
2022091805	0.8000	0.8000	0.8000	0.8000
2022091806	0.8000	0.8000	0.8000	0.8000
2022091807	0.8000	0.8000	0.8000	0.8000
2022091808	0.8000	0.8000	0.8000	0.8000
2022091809	0.8000	0.8000	0.8000	0.8000
2022091810	0.8000	0.8000	0.8000	0.8000
2022091811	0.8000	0.8000	0.8000	0.8000
2022091812	0.8000	0.8000	0.8000	0.8000
2022091813	0.8000	0.8000	0.8000	0.8000
2022091814	0.8000	0.8000	0.8000	0.8000
2022091815	0.8000	0.8000	0.8000	0.8000
2022091816	0.8000	0.8000	0.8000	0.8000
2022091817	0.8000	0.8000	0.8000	0.8000
2022091818	0.8000	0.8000	0.8000	0.8000
2022091819	0.8000	0.8000	0.8000	0.8000
2022091820	0.8000	0.8000	0.8000	0.8000
2022091821	0.8000	0.8000	0.8000	0.8000
2022091822	0.8000	0.8000	0.8000	0.8000
2022091823	0.8000	0.8000	0.8000	0.8000
2022091900	0.8000	0.8000	0.8000	0.8000
2022091901	0.8000	0.8000	0.8000	0.8000
2022091902	0.8000	0.8000	0.8000	0.8000
2022091903	0.8000	0.8000	0.8000	0.8000
2022091904	0.8000	0.8000	0.8000	0.8000
2022091905	0.8000	0.8000	0.8000	0.8000
2022091906	0.8000	0.8000	0.8000	0.8000
2022091907	0.8000	0.8000	0.8000	0.8000
2022091908	0.8000	0.8000	0.8000	0.8000
2022091909	0.8000	0.8000	0.8000	0.8000
2022091910	0.8000	0.8000	0.8000	0.8000
2022091911	0.8000	0.8000	0.8000	0.8000
2022091912	0.8000	0.8000	0.8000	0.8000
2022091913	0.8000	0.8000	0.8000	0.8000
2022091914	0.8000	0.8000	0.8000	0.8000
2022091915	0.8000	0.8000	0.8000	0.8000
2022091916	0.8000	0.8000	0.8000	0.8000
2022091917	0.8000	0.8000	0.8000	0.8000
2022091918	0.8000	0.8000	0.8000	0.8000
2022091919	0.8000	0.8000	0.8000	0.8000
2022091920	0.8000	0.8000	0.8000	0.8000
2022091921	0.8000	0.8000	0.8000	0.8000
2022091922	0.8000	0.8000	0.8000	0.8000
2022091923	0.8000	0.8000	0.8000	0.8000
2022092000	0.8000	0.8000	0.8000	0.8000
2022092001	0.8000	0.8000	0.8000	0.8000
2022092002	0.8000	0.8000	0.8000	0.8000
2022092003	0.8000	0.8000	0.8000	0.8000
2022092004	0.8000	0.8000	0.8000	0.8000
2022092005	0.8000	0.8000	0.8000	0.8000
2022092006	0.8000	0.8000	0.8000	0.8000
2022092007	0.8000	0.8000	0.8000	0.8000
2022092008	0.8000	0.8000	0.8000	0.8000
2022092009	0.8000	0.8000	0.8000	0.8000
2022092010	0.8000	0.8000	0.8000	0.8000
2022092011	0.8000	0.8000	0.8000	0.8000
2022092012	0.8000	0.8000	0.8000	0.8000
2022092013	0.8000	0.8000	0.8000	0.8000
2022092014	0.8000	0.8000	0.8000	0.8000
2022092015	0.8000	0.8000	0.8000	0.8000
2022092016	0.8000	0.8000	0.8000	0.8000
2022092017	0.8000	0.8000	0.8000	0.8000
2022092018	0.8000	0.8000	0.8000	0.8000
2022092019	0.8000	0.8000	0.8000	0.8000
2022092020	0.8000	0.8000	0.8000	0.8000
2022092021	0.8000	0.8000	0.8000	0.8000
2022092022	0.8000	0.8000	0.8000	0.8000
2022092023	0.8000	0.8000	0.8000	0.8000
2022092100	0.8000	0.8000	0.8000	0.8000
2022092101	0.8000	0.8000	0.8000	0.8000
2022092102	0.8000	0.8000	0.8000	0.8000
2022092103	0.8000	0.8000	0.8000	0.8000
2022092104	0.8000	0.8000	0.8000	0.8000
2022092105	0.8000	0.8000	0.8000	0.8000
2022092106	0.8000	0.8000	0.8000	0.8000
2022092107	0.8000	0.8000	0.8000	0.8000
2022092108	0.8000	0.8000	0.8000	0.8000
2022092109	0.8000	0.8000	0.8000	0.8000
2022092110	0.8000	0.8000	0.8000	0.8000
2022092111	0.8000	0.8000	0.8000	0.8000
2022092112	0.8000	0.8000	0.8000	0.8000
2022092113	0.8000	0.8000	0.8000	0.8000
2022092114	0.8000	0.8000	0.8000	0.8000
2022092115	0.8000	0.8000	0.8000	0.8000
2022092116	0.8000	0.8000	0.8000	0.8000
2022092117	0.8000	0.8000	0.8000	0.8000
2022092118	0.8000	0.8000	0.8000	0.8000
2022092119	0.8000	0.8000	0.8000	0.8000
2022092120	0.8000	0.8000	0.8000	0.8000
2022092121	0.8000	0.8000	0.8000	0.8000
2022092122	0.8000	0.8000	0.8000	0.8000
2022092123	0.8000	0.8000	0.8000	0.8000
2022092200	0.8000	0.8000	0.8000	0.8000
2022092201	0.8000	0.8000	0.8000	0.8000
2022092202	0.8000	0.8000	0.8000	0.8000
2022092203	0.8000	0.8000	0.8000	0.8000
2022092204	0.8000	0.8000	0.8000	0.8000
2022092205	0.8000	0.8000	0.8000	0.8000
2022092206	0.8000	0.8000	0.8000	0.8000
2022092207	0.8000	0.8000	0.8000	0.8000
2022092208	0.8000	0.8000	0.8000	0.8000
2022092209	0.8000	0.8000	0.8000	0.8000
2022092210	0.8000	0.8000	0.8000	0.8000
2022092211	0.8000	0.8000	0.8000	0.8000
2022092212	0.8000	0.8000	0.8000	0.8000
2022092213	0.8000	0.8000	0.8000	0.8000
2022092214	0.8000	0.8000	0.8000	0.8000
2022092215	0.8000	0.8000	0.8000	0.8000
2022092216	0.8000	0.8000	0.8000	0.8000
2022092217	0.8000	0.8000	0.8000	0.8000
2022092218	0.8000	0.8000	0.8000	0.8000
2022092219	0.8000	0.8000	0.8000	0.8000
2022092220	0.8000	0.8000	0.8000	0.8000
2022092221	0.8000	0.8000	0.8000	0.8000
2022092222	0.8000	0.8000	0.8000	0.8000
2022092223	0.8000	0.8000	0.8000	0.8000
2022092300	0.8000	0.8000	0.8000	0.8000
2022092301	0.8000	0.8000	0.8000	0.8000
2022092302	0.8000	0.8000	0.8000	0.8000
2022092303	0.8000	0.8000	0.8000	0.8000
2022092304	0.8000	0.8000	0.8000	0.8000
2022092305	0.8000	0.8000	0.8000	0.8000
2022092306	0.8000	0.8000	0.8000	0.8000
2022092307	0.8000	0.8000	0.8000	0.8000
2022092308	0.8000	0.8000	0.8000	0.8000
2022092309	0.8000	0.8000	0.8000	0.8000
2022092310	0.8000	0.8000	0.8000	0.8000
2022092311	0.8000	0.8000	0.8000	0.8000
2022092312	0.8000	0.8000	0.8000	0.8000
2022092313	0.8000	0.8000	0.8000	0.8000
2022092314	0.8000	0.8000	0.8000	0.8000
2022092315	0.8000	0.8000	0.8000	0.8000
2022092316	0.8000	0.8000	0.8000	0.8000
2022092317	0.8000	0.8000	0.8000	0.8000
2022092318	0.8000	0.8000	0.8000	0.8000
2022092319	0.8000	0.8000	0.8000	0.8000
2022092320	0.8000	0.8000	0.8000	0.8000
2022092321	0.8000	0.8000	0.8000	0.8000
2022092322	0.8000	0.8000	0.8000	0.8000
2022092323	0.8000	0.8000	0.8000	0.8000
2022092400	0.8000	0.8000	0.8000	0.8000
2022092401	0.8000	0.8000	0.8000	0.8000
2022092402	0.8000	0.8000	0.8000	0.8000
2022092403	0.8000	0.8000	0.8000	0.8000
2022092404	0.8000	0.8000	0.8000	0.8000
2022092405	0.8000	0.8000	0.8000	0.8000
