Date_NodeID	0	3	5	9
2022090515	0.4000	0.2400	0.3000	0.6300
2022090516	0.4000	0.2400	0.3000	0.6200
2022090517	0.4000	0.2400	0.3000	0.6200
2022090518	0.4000	0.2400	0.3000	0.6200
2022090519	0.4000	0.2400	0.3000	0.6200
2022090520	0.4000	0.2400	0.3000	0.6100
2022090521	0.4000	0.2400	0.3000	0.6100
2022090522	0.4100	0.2400	0.3000	0.6100
2022090523	0.4100	0.2500	0.3000	0.6100
2022090600	0.4100	0.2500	0.3000	0.6100
2022090601	0.4100	0.2500	0.3000	0.6100
2022090602	0.4200	0.2500	0.3100	0.6100
2022090603	0.4200	0.2500	0.3100	0.6100
2022090604	0.4300	0.2500	0.3100	0.6100
2022090605	0.4300	0.2500	0.3100	0.6100
2022090606	0.4300	0.2600	0.3100	0.6000
2022090607	0.4400	0.2600	0.3100	0.6000
2022090608	0.4400	0.2600	0.3100	0.6000
2022090609	0.4500	0.2600	0.3100	0.6000
2022090610	0.4600	0.2700	0.3100	0.6000
2022090611	0.4600	0.2700	0.3100	0.5900
2022090612	0.4600	0.2700	0.3100	0.5900
2022090613	0.4700	0.2700	0.3100	0.5900
2022090614	0.4800	0.2700	0.3200	0.5900
2022090615	0.4900	0.2800	0.3200	0.5800
2022090616	0.4900	0.2800	0.3200	0.5800
2022090617	0.4900	0.2800	0.3200	0.5800
2022090618	0.4900	0.2800	0.3200	0.5800
2022090619	0.4800	0.2800	0.3200	0.5800
2022090620	0.4800	0.2700	0.3100	0.5800
2022090621	0.4800	0.2700	0.3100	0.5800
2022090622	0.4800	0.2700	0.3100	0.5800
2022090623	0.4800	0.2700	0.3100	0.5800
2022090700	0.4800	0.2700	0.3100	0.5800
2022090701	0.4700	0.2700	0.3100	0.5700
2022090702	0.4700	0.2700	0.3100	0.5700
2022090703	0.4700	0.2700	0.3100	0.5700
2022090704	0.4700	0.2700	0.3100	0.5700
2022090705	0.4700	0.2700	0.3100	0.5700
2022090706	0.4700	0.2700	0.3100	0.5700
2022090707	0.4700	0.2700	0.3100	0.5600
2022090708	0.4700	0.2700	0.3100	0.5600
2022090709	0.4800	0.2700	0.3100	0.5600
2022090710	0.4800	0.2700	0.3100	0.5600
2022090711	0.4900	0.2700	0.3100	0.5600
2022090712	0.4800	0.2700	0.3100	0.5500
2022090713	0.4800	0.2700	0.3100	0.5500
2022090714	0.4800	0.2700	0.3000	0.5500
2022090715	0.4800	0.2700	0.3000	0.5500
2022090716	0.4800	0.2700	0.3000	0.5400
2022090717	0.4700	0.2700	0.3000	0.5400
2022090718	0.4700	0.2600	0.3000	0.5400
2022090719	0.4600	0.2600	0.3000	0.5400
2022090720	0.4500	0.2600	0.2900	0.5400
2022090721	0.4500	0.2500	0.2900	0.5400
2022090722	0.4500	0.2500	0.2900	0.5400
2022090723	0.4400	0.2500	0.2900	0.5400
2022090800	0.4400	0.2500	0.2900	0.5400
2022090801	0.4400	0.2500	0.2900	0.5400
2022090802	0.4400	0.2500	0.2900	0.5400
2022090803	0.4400	0.2500	0.2900	0.5400
2022090804	0.4400	0.2500	0.2900	0.5400
2022090805	0.4400	0.2500	0.2900	0.5300
2022090806	0.4300	0.2500	0.2800	0.5300
2022090807	0.4300	0.2400	0.2800	0.5300
2022090808	0.4200	0.2400	0.2800	0.5300
2022090809	0.4200	0.2400	0.2800	0.5300
2022090810	0.4200	0.2400	0.2800	0.5300
2022090811	0.4200	0.2400	0.2800	0.5200
2022090812	0.4200	0.2400	0.2800	0.5200
2022090813	0.4200	0.2400	0.2800	0.5200
2022090814	0.4100	0.2400	0.2800	0.5200
2022090815	0.4100	0.2400	0.2700	0.5100
2022090816	0.4100	0.2400	0.2700	0.5100
2022090817	0.4100	0.2300	0.2700	0.5100
2022090818	0.4000	0.2300	0.2700	0.5100
2022090819	0.4000	0.2300	0.2700	0.5100
2022090820	0.3900	0.2300	0.2700	0.5100
2022090821	0.3800	0.2200	0.2600	0.5100
2022090822	0.3800	0.2200	0.2600	0.5100
2022090823	0.3800	0.2200	0.2600	0.5100
2022090900	0.3800	0.2200	0.2600	0.5100
2022090901	0.3800	0.2200	0.2600	0.5100
2022090902	0.3800	0.2200	0.2600	0.5100
2022090903	0.4000	0.2300	0.2700	0.5100
2022090904	0.4000	0.2300	0.2700	0.5000
2022090905	0.4200	0.2400	0.2700	0.5000
2022090906	0.4100	0.2400	0.2700	0.5000
2022090907	0.3900	0.2300	0.2600	0.5000
2022090908	0.4000	0.2300	0.2700	0.5000
2022090909	0.4000	0.2300	0.2700	0.5000
2022090910	0.3900	0.2200	0.2600	0.4900
2022090911	0.3800	0.2200	0.2600	0.4900
2022090912	0.3900	0.2200	0.2600	0.4900
2022090913	0.3900	0.2200	0.2600	0.4900
2022090914	0.3800	0.2200	0.2600	0.4900
2022090915	0.3800	0.2200	0.2600	0.4800
2022090916	0.3900	0.2200	0.2600	0.4800
2022090917	0.3700	0.2100	0.2500	0.4800
2022090918	0.3600	0.2100	0.2500	0.4800
2022090919	0.3500	0.2100	0.2500	0.4800
2022090920	0.3500	0.2000	0.2500	0.4800
2022090921	0.3500	0.2000	0.2400	0.4800
2022090922	0.3400	0.2000	0.2400	0.4700
2022090923	0.3400	0.2000	0.2400	0.4700
2022091000	0.3400	0.2000	0.2400	0.4700
2022091001	0.3300	0.2000	0.2400	0.4700
2022091002	0.3300	0.2000	0.2400	0.4700
2022091003	0.3300	0.2000	0.2400	0.4700
2022091004	0.3400	0.2000	0.2400	0.4700
2022091005	0.3500	0.2000	0.2400	0.4700
2022091006	0.3500	0.2100	0.2400	0.4700
2022091007	0.3500	0.2100	0.2400	0.4700
2022091008	0.3500	0.2100	0.2400	0.4600
2022091009	0.3600	0.2100	0.2400	0.4600
2022091010	0.3700	0.2100	0.2500	0.4600
2022091011	0.4000	0.2300	0.2500	0.4600
2022091012	0.4100	0.2300	0.2600	0.4600
2022091013	0.4100	0.2300	0.2600	0.4600
2022091014	0.4300	0.2400	0.2600	0.4600
2022091015	0.4400	0.2400	0.2700	0.4500
2022091016	0.4300	0.2400	0.2600	0.4500
2022091017	0.4400	0.2400	0.2600	0.4500
2022091018	0.4600	0.2600	0.2700	0.4500
2022091019	0.4500	0.2500	0.2700	0.4500
2022091020	0.4500	0.2500	0.2700	0.4500
2022091021	0.4500	0.2500	0.2700	0.4500
2022091022	0.4600	0.2500	0.2700	0.4500
2022091023	0.4700	0.2600	0.2700	0.4400
2022091100	0.4600	0.2500	0.2700	0.4400
2022091101	0.4700	0.2600	0.2700	0.4400
2022091102	0.4700	0.2500	0.2700	0.4400
2022091103	0.4700	0.2600	0.2700	0.4400
2022091104	0.4800	0.2600	0.2700	0.4400
2022091105	0.4800	0.2600	0.2700	0.4400
2022091106	0.4700	0.2600	0.2700	0.4400
2022091107	0.4800	0.2600	0.2700	0.4400
2022091108	0.4800	0.2600	0.2700	0.4400
2022091109	0.4900	0.2700	0.2800	0.4400
2022091110	0.4900	0.2700	0.2800	0.4400
2022091111	0.4900	0.2700	0.2800	0.4400
2022091112	0.4800	0.2600	0.2700	0.4400
2022091113	0.4900	0.2600	0.2700	0.4400
2022091114	0.4800	0.2600	0.2700	0.4400
2022091115	0.4800	0.2600	0.2700	0.4400
2022091116	0.4800	0.2600	0.2700	0.4400
2022091117	0.4800	0.2600	0.2700	0.4300
2022091118	0.4800	0.2600	0.2700	0.4300
2022091119	0.4700	0.2600	0.2700	0.4300
2022091120	0.4700	0.2600	0.2700	0.4300
2022091121	0.4700	0.2600	0.2700	0.4300
2022091122	0.4700	0.2500	0.2600	0.4300
2022091123	0.4600	0.2500	0.2600	0.4300
2022091200	0.4600	0.2500	0.2600	0.4300
2022091201	0.4600	0.2500	0.2600	0.4300
2022091202	0.4600	0.2500	0.2600	0.4300
2022091203	0.4600	0.2500	0.2600	0.4300
2022091204	0.4500	0.2500	0.2600	0.4200
2022091205	0.4500	0.2500	0.2600	0.4200
2022091206	0.4500	0.2400	0.2600	0.4200
2022091207	0.4400	0.2400	0.2600	0.4200
2022091208	0.4400	0.2400	0.2500	0.4200
2022091209	0.4400	0.2400	0.2500	0.4200
2022091210	0.4400	0.2400	0.2500	0.4200
2022091211	0.4400	0.2400	0.2500	0.4200
2022091212	0.4400	0.2400	0.2600	0.4300
2022091213	0.4400	0.2400	0.2600	0.4400
2022091214	0.4500	0.2500	0.2700	0.4600
2022091215	0.4600	0.2500	0.2800	0.4800
2022091216	0.4700	0.2600	0.2900	0.5100
2022091217	0.4700	0.2700	0.3000	0.5400
2022091218	0.5100	0.2900	0.3400	0.6400
2022091219	0.6300	0.3800	0.4800	0.9900
2022091220	1.1700	0.7800	1.1200	2.5900
2022091221	1.8400	1.2700	1.9100	4.5800
2022091222	2.1500	1.4900	2.2600	5.4800
2022091223	2.2600	1.5800	2.4000	5.8200
2022091300	2.2900	1.6000	2.4300	5.9000
2022091301	2.2300	1.5600	2.3700	5.7400
2022091302	2.1500	1.4900	2.2700	5.4900
2022091303	2.0700	1.4400	2.1700	5.2500
2022091304	2.0200	1.4000	2.1100	5.0800
2022091305	1.9800	1.3700	2.0600	4.9700
2022091306	1.9700	1.3600	2.0400	4.9100
2022091307	1.9600	1.3500	2.0400	4.8900
2022091308	1.9700	1.3600	2.0400	4.9000
2022091309	1.9800	1.3600	2.0400	4.9000
2022091310	1.9800	1.3600	2.0400	4.8900
2022091311	1.9700	1.3500	2.0200	4.8200
2022091312	1.9500	1.3300	1.9900	4.7400
2022091313	1.9300	1.3200	1.9600	4.6700
2022091314	1.9100	1.3000	1.9200	4.5700
2022091315	1.8700	1.2700	1.8800	4.4500
2022091316	1.8100	1.2300	1.8200	4.3200
2022091317	1.7600	1.2000	1.7700	4.1900
2022091318	1.7300	1.1700	1.7200	4.0800
2022091319	1.7000	1.1500	1.6800	3.9600
2022091320	1.6700	1.1200	1.6400	3.8500
2022091321	1.6300	1.1000	1.6000	3.7600
2022091322	1.5800	1.0700	1.5600	3.6700
2022091323	1.5500	1.0500	1.5300	3.5900
2022091400	1.5400	1.0300	1.5000	3.5000
2022091401	1.5400	1.0200	1.4700	3.4200
2022091402	1.5100	1.0000	1.4400	3.3400
2022091403	1.4900	0.9900	1.4100	3.2700
2022091404	1.4400	0.9600	1.3800	3.2100
2022091405	1.4200	0.9400	1.3500	3.1500
2022091406	1.4000	0.9300	1.3400	3.1100
2022091407	1.3900	0.9200	1.3200	3.0600
2022091408	1.3700	0.9100	1.3000	3.0200
2022091409	1.3600	0.9000	1.2900	2.9800
2022091410	1.3400	0.8900	1.2700	2.9300
2022091411	1.3300	0.8800	1.2500	2.8900
2022091412	1.3300	0.8700	1.2400	2.8500
2022091413	1.3200	0.8600	1.2300	2.8200
2022091414	1.3000	0.8500	1.2100	2.7800
2022091415	1.2800	0.8400	1.1900	2.7400
2022091416	1.2700	0.8300	1.1800	2.7100
2022091417	1.2600	0.8300	1.1700	2.6800
2022091418	1.2600	0.8200	1.1600	2.6500
2022091419	1.2500	0.8100	1.1500	2.6100
2022091420	1.2300	0.8100	1.1300	2.5800
2022091421	1.2200	0.8000	1.1200	2.5500
2022091422	1.2200	0.7900	1.1100	2.5200
2022091423	1.2100	0.7900	1.1000	2.5100
2022091500	1.2000	0.7800	1.1000	2.4900
2022091501	1.2000	0.7800	1.0900	2.4700
2022091502	1.1900	0.7700	1.0800	2.4500
2022091503	1.1800	0.7700	1.0700	2.4300
2022091504	1.1800	0.7600	1.0600	2.4100
2022091505	1.1700	0.7600	1.0500	2.3900
2022091506	1.1600	0.7500	1.0500	2.3700
2022091507	1.1500	0.7500	1.0400	2.3500
2022091508	1.1500	0.7400	1.0300	2.3300
2022091509	1.1400	0.7400	1.0200	2.3100
2022091510	1.1300	0.7300	1.0200	2.2900
2022091511	1.1300	0.7300	1.0100	2.2800
2022091512	1.1300	0.7300	1.0100	2.2600
2022091513	1.1200	0.7200	1.0000	2.2500
2022091514	1.1100	0.7200	0.9900	2.2300
2022091515	1.1000	0.7100	0.9900	2.2200
2022091516	1.0900	0.7100	0.9800	2.2000
2022091517	1.0900	0.7000	0.9700	2.1900
2022091518	1.0800	0.7000	0.9600	2.1700
2022091519	1.0700	0.6900	0.9500	2.1400
2022091520	1.0500	0.6800	0.9400	2.1200
2022091521	1.0400	0.6700	0.9300	2.1000
2022091522	1.0300	0.6700	0.9200	2.0800
2022091523	1.0200	0.6600	0.9100	2.0500
2022091600	1.0100	0.6500	0.9000	2.0300
2022091601	1.0100	0.6500	0.9000	2.0100
2022091602	1.0000	0.6400	0.8900	2.0000
2022091603	0.9900	0.6400	0.8800	1.9800
2022091604	0.9800	0.6300	0.8800	1.9700
2022091605	0.9800	0.6300	0.8700	1.9600
2022091606	0.9700	0.6200	0.8600	1.9400
2022091607	0.9600	0.6200	0.8600	1.9200
2022091608	0.9500	0.6100	0.8500	1.9100
2022091609	0.9500	0.6100	0.8400	1.8900
2022091610	0.9400	0.6000	0.8300	1.8800
2022091611	0.9300	0.6000	0.8300	1.8600
