RESTPRICE	101
Date	Price
2022091009	441.67
2022091010	430.79
2022091011	411.85
2022091012	365.55
2022091013	359.35
2022091014	363.89
2022091015	394.08
2022091016	457.20
2022091017	441.13
2022091018	478.86
2022091019	478.75
2022091020	453.00
2022091021	448.92
2022091022	447.80
2022091023	434.56
2022091100	397.05
2022091101	397.04
2022091102	380.71
2022091103	369.70
2022091104	380.51
2022091105	390.01
2022091106	396.16
2022091107	413.79
2022091108	414.64
2022091109	400.59
2022091110	391.87
2022091111	371.20
2022091112	344.82
2022091113	284.32
2022091114	306.24
2022091115	376.29
2022091116	426.01
2022091117	465.20
2022091118	493.38
2022091119	504.54
2022091120	484.53
2022091121	450.88
2022091122	403.69
2022091123	357.16
2022091200	365.79
2022091201	365.29
2022091202	360.04
2022091203	363.63
2022091204	401.15
2022091205	454.53
2022091206	486.68
2022091207	489.81
2022091208	458.58
2022091209	417.62
2022091210	370.52
2022091211	362.26
2022091212	339.47
2022091213	347.42
2022091214	354.94
2022091215	407.28
2022091216	457.59
2022091217	490.30
2022091218	495.58
2022091219	486.84
2022091220	449.54
2022091221	375.14
2022091222	341.67
2022091223	349.18
2022091300	302.88
2022091301	289.92
2022091302	303.00
2022091303	311.03
2022091304	308.92
2022091305	394.85
2022091306	444.22
2022091307	454.66
2022091308	445.17
2022091309	434.57
2022091310	442.05
2022091311	345.72
2022091312	334.81
2022091313	340.67
2022091314	354.99
2022091315	372.53
2022091316	414.61
2022091317	449.34
2022091318	468.80
2022091319	465.79
2022091320	425.43
2022091321	388.82
2022091322	333.28
2022091323	355.74
2022091400	319.58
2022091401	329.71
2022091402	325.56
2022091403	337.03
2022091404	363.87
2022091405	413.80
2022091406	460.54
2022091407	478.93
2022091408	486.64
2022091409	478.54
2022091410	476.00
2022091411	460.87
2022091412	450.37
2022091413	422.09
2022091414	440.41
2022091415	447.24
2022091416	461.91
2022091417	466.88
2022091418	474.39
2022091419	474.15
2022091420	460.81
2022091421	419.97
2022091422	355.94
2022091423	406.74
2022091500	353.20
2022091501	330.07
2022091502	314.72
2022091503	283.57
2022091504	381.15
2022091505	396.40
2022091506	430.17
2022091507	431.77
2022091508	433.22
2022091509	411.84
2022091510	388.57
2022091511	344.97
2022091512	315.38
2022091513	309.68
2022091514	271.92
2022091515	302.73
2022091516	364.86
2022091517	414.96
2022091518	422.84
2022091519	428.29
2022091520	397.25
2022091521	356.79
2022091522	264.91
2022091523	190.47
2022091600	170.78
2022091601	228.17
2022091602	181.98
2022091603	148.73
2022091604	220.63
2022091605	369.36
2022091606	424.43
2022091607	418.47
2022091608	405.91
2022091609	408.10
2022091610	406.67
2022091611	411.19
2022091612	409.45
2022091613	409.32
2022091614	408.11
2022091615	404.26
2022091616	266.55
2022091617	327.26
2022091618	379.61
2022091619	365.09
2022091620	235.62
2022091621	276.77
2022091622	237.29
2022091623	391.66
2022091700	365.82
2022091701	247.56
2022091702	245.94
2022091703	245.13
2022091704	199.19
2022091705	86.68
2022091706	250.71
2022091707	235.52
2022091708	390.97
2022091709	396.48
2022091710	389.64
2022091711	390.52
2022091712	234.73
2022091713	187.44
2022091714	192.75
2022091715	37.08
2022091716	70.32
2022091717	240.02
2022091718	229.75
2022091719	343.67
2022091720	398.47
2022091721	250.86
2022091722	269.73
2022091723	28.13
2022091800	28.54
2022091801	23.40
2022091802	28.65
2022091803	35.88
2022091804	32.35
2022091805	25.23
2022091806	63.46
2022091807	78.81
2022091808	71.81
2022091809	229.02
2022091810	363.42
2022091811	85.33
2022091812	244.11
2022091813	34.00
2022091814	35.89
2022091815	163.30
2022091816	86.38
2022091817	192.88
2022091818	213.40
2022091819	226.89
2022091820	193.14
2022091821	158.00
2022091822	119.72
2022091823	88.59
2022091900	102.54
2022091901	97.37
2022091902	91.78
2022091903	103.92
2022091904	184.30
2022091905	359.22
2022091906	408.38
2022091907	415.18
2022091908	375.18
2022091909	347.86
2022091910	248.98
2022091911	230.28
2022091912	242.56
2022091913	243.12
2022091914	227.66
2022091915	263.42
2022091916	369.90
2022091917	407.08
2022091918	438.67
2022091919	419.65
2022091920	390.61
2022091921	362.16
2022091922	312.92
2022091923	277.28
2022092000	274.95
2022092001	291.12
2022092002	278.03
2022092003	275.52
2022092004	310.04
2022092005	368.42
2022092006	421.16
2022092007	438.40
2022092008	422.82
2022092009	389.41
2022092010	374.12
2022092011	375.17
2022092012	375.14
2022092013	373.06
2022092014	374.08
2022092015	379.68
2022092016	422.58
2022092017	466.53
2022092018	498.00
2022092019	492.65
2022092020	430.69
2022092021	398.47
2022092022	363.14
2022092023	346.49
2022092100	317.54
2022092101	316.85
2022092102	316.88
2022092103	315.10
2022092104	368.56
2022092105	428.05
2022092106	501.95
2022092107	513.45
2022092108	438.67
2022092109	379.62
2022092110	340.90
2022092111	316.26
2022092112	320.38
2022092113	330.06
2022092114	359.52
2022092115	393.82
2022092116	417.76
2022092117	467.77
2022092118	484.97
2022092119	457.38
2022092120	413.86
2022092121	378.91
2022092122	369.50
2022092123	384.05
2022092200	358.86
2022092201	348.99
2022092202	328.75
2022092203	338.68
2022092204	383.17
2022092205	420.60
2022092206	482.14
2022092207	487.71
2022092208	398.21
2022092209	360.74
2022092210	318.89
2022092211	311.87
2022092212	299.05
2022092213	327.59
2022092214	364.45
2022092215	380.52
2022092216	419.76
2022092217	419.91
2022092218	416.80
2022092219	415.20
2022092220	394.30
2022092221	390.05
2022092222	377.50
2022092223	349.77
2022092300	317.70
2022092301	310.10
2022092302	298.11
2022092303	308.53
2022092304	353.48
2022092305	368.14
2022092306	394.34
2022092307	409.17
2022092308	382.71
2022092309	370.01
2022092310	357.86
2022092311	349.47
2022092312	337.28
2022092313	342.60
2022092314	348.76
2022092315	368.43
2022092316	372.44
2022092317	385.14
2022092318	394.31
2022092319	394.31
2022092320	378.45
2022092321	375.18
2022092322	358.75
2022092323	364.18
2022092400	354.95
2022092401	312.89
2022092402	306.61
2022092403	305.68
2022092404	313.80
2022092405	351.73
2022092406	362.33
2022092407	369.16
2022092408	373.63
2022092409	368.43
2022092410	362.01
2022092411	350.03
2022092412	316.40
2022092413	317.15
2022092414	338.95
2022092415	356.35
2022092416	369.64
2022092417	389.72
2022092418	403.62
2022092419	393.87
2022092420	370.04
2022092421	356.11
2022092422	333.98
2022092423	339.99
2022092500	322.72
2022092501	295.17
2022092502	277.69
2022092503	207.40
2022092504	210.81
2022092505	246.36
2022092506	255.94
2022092507	297.38
2022092508	311.09
2022092509	309.97
2022092510	331.66
2022092511	284.31
2022092512	254.28
2022092513	240.87
2022092514	271.85
2022092515	324.34
2022092516	355.24
2022092517	363.01
2022092518	369.67
2022092519	374.47
2022092520	366.34
2022092521	353.07
2022092522	297.04
2022092523	257.18
2022092600	187.63
2022092601	162.14
2022092602	129.08
2022092603	104.57
2022092604	166.35
2022092605	268.60
2022092606	336.90
2022092607	341.15
2022092608	312.93
2022092609	276.55
2022092610	231.54
2022092611	215.60
2022092612	206.79
2022092613	164.22
2022092614	239.41
2022092615	302.24
2022092616	318.10
2022092617	336.01
2022092618	343.02
2022092619	348.71
2022092620	335.54
2022092621	301.42
2022092622	290.06
2022092623	306.98
2022092700	245.18
2022092701	181.00
2022092702	161.28
2022092703	214.33
2022092704	301.77
2022092705	314.59
2022092706	331.84
2022092707	340.39
2022092708	338.74
2022092709	338.63
2022092710	335.69
2022092711	330.86
2022092712	314.37
2022092713	307.70
2022092714	322.11
2022092715	326.64
2022092716	333.78
2022092717	341.43
2022092718	344.44
2022092719	346.95
2022092720	337.83
2022092721	327.32
2022092722	321.32
2022092723	307.06
2022092800	276.35
2022092801	246.44
2022092802	243.49
2022092803	274.34
2022092804	306.68
2022092805	312.11
2022092806	312.62
2022092807	324.81
2022092808	333.15
2022092809	328.03
2022092810	323.95
2022092811	325.59
2022092812	328.83
2022092813	330.24
2022092814	329.71
2022092815	320.10
2022092816	315.44
2022092817	320.06
2022092818	320.71
2022092819	316.66
2022092820	312.13
2022092821	293.64
2022092822	292.46
2022092823	316.99
2022092900	314.00
2022092901	313.97
2022092902	313.96
2022092903	314.56
2022092904	320.63
2022092905	326.55
2022092906	329.30
2022092907	348.44
2022092908	371.59
2022092909	377.86
2022092910	354.65
2022092911	339.88
2022092912	349.19
2022092913	340.80
2022092914	355.75
2022092915	371.68
2022092916	378.15
2022092917	382.65
2022092918	376.78
2022092919	373.90
2022092920	359.27
2022092921	339.69
2022092922	335.54
2022092923	341.54
2022093000	324.55
2022093001	322.12
2022093002	320.86
2022093003	320.80
2022093004	321.30
2022093005	327.70
2022093006	355.53
2022093007	370.88
2022093008	365.26
2022093009	354.36
2022093010	331.29
2022093011	292.15
2022093012	264.08
2022093013	209.45
2022093014	204.56
2022093015	225.86
2022093016	307.76
2022093017	293.12
2022093018	316.28
2022093019	306.50
2022093020	201.50
2022093021	176.85
2022093022	99.16
2022093023	83.43
2022100100	69.20
2022100101	54.42
2022100102	23.38
2022100103	18.40
2022100104	17.42
2022100105	17.03
2022100106	25.95
2022100107	48.90
2022100108	79.60
2022100109	119.55
2022100110	116.20
2022100111	97.95
2022100112	80.58
2022100113	72.01
2022100114	72.81
2022100115	75.99
2022100116	149.97
2022100117	184.27
2022100118	213.06
2022100119	196.20
2022100120	157.69
2022100121	120.02
2022100122	84.29
2022100123	70.87
2022100200	70.32
2022100201	63.95
2022100202	68.03
2022100203	64.99
2022100204	65.36
2022100205	65.20
2022100206	127.74
2022100207	93.37
2022100208	212.76
2022100209	232.89
2022100210	233.26
2022100211	253.58
2022100212	287.36
2022100213	254.16
2022100214	224.55
2022100215	107.40
2022100216	220.41
2022100217	297.93
2022100218	331.68
2022100219	318.42
2022100220	253.08
2022100221	178.66
2022100222	165.38
2022100223	194.73
2022100300	179.90
2022100301	171.60
2022100302	100.45
2022100303	104.55
2022100304	140.46
2022100305	212.71
2022100306	305.18
2022100307	323.57
2022100308	275.96
2022100309	212.73
2022100310	156.76
2022100311	126.71
2022100312	137.59
2022100313	154.37
2022100314	196.11
2022100315	238.29
2022100316	332.48
2022100317	367.08
2022100318	373.76
2022100319	364.86
2022100320	326.47
2022100321	319.07
2022100322	297.85
2022100323	211.77
2022100400	193.60
2022100401	193.04
2022100402	173.95
2022100403	192.67
2022100404	202.56
2022100405	252.29
2022100406	299.29
2022100407	308.43
2022100408	303.33
2022100409	266.31
2022100410	223.46
2022100411	171.52
2022100412	159.64
2022100413	148.38
2022100414	152.63
2022100415	187.82
2022100416	211.92
2022100417	236.09
2022100418	212.01
2022100419	178.57
2022100420	159.31
2022100421	161.85
2022100422	141.64
2022100423	45.84
2022100500	87.43
2022100501	56.78
2022100502	48.31
2022100503	44.05
2022100504	42.43
2022100505	97.95
2022100506	156.51
2022100507	163.21
2022100508	110.04
2022100509	100.80
2022100510	57.54
2022100511	40.86
2022100512	24.70
2022100513	18.02
2022100514	20.44
2022100515	37.69
2022100516	26.96
2022100517	21.18
2022100518	16.78
2022100519	11.58
2022100520	18.37
2022100521	21.86
2022100522	2.05
2022100523	1.00
2022100600	0.42
2022100601	0.09
2022100602	0.08
2022100603	0.07
2022100604	0.61
2022100605	21.72
2022100606	53.67
2022100607	62.80
2022100608	45.28
2022100609	40.18
2022100610	9.36
2022100611	5.95
2022100612	4.60
2022100613	4.22
2022100614	15.60
2022100615	19.18
2022100616	25.58
2022100617	42.86
2022100618	47.03
2022100619	46.60
2022100620	42.95
2022100621	37.90
2022100622	27.91
2022100623	18.25
2022100700	5.07
2022100701	1.41
2022100702	0.47
2022100703	0.10
2022100704	0.84
2022100705	6.20
2022100706	52.15
2022100707	53.46
2022100708	50.70
2022100709	41.62
2022100710	22.06
2022100711	14.66
2022100712	14.76
2022100713	20.99
2022100714	19.34
2022100715	24.84
2022100716	36.42
2022100717	55.82
2022100718	53.65
2022100719	41.84
2022100720	53.64
2022100721	54.98
2022100722	53.61
2022100723	48.22
2022100800	48.64
2022100801	48.96
2022100802	49.15
2022100803	49.12
2022100804	49.49
2022100805	50.10
2022100806	64.26
2022100807	71.45
2022100808	71.48
2022100809	55.01
2022100810	49.04
2022100811	39.77
2022100812	37.78
2022100813	32.31
2022100814	32.28
2022100815	45.23
2022100816	49.02
2022100817	54.98
2022100818	51.49
2022100819	49.79
2022100820	50.25
2022100821	61.81
2022100822	67.77
2022100823	101.84
2022100900	101.45
2022100901	102.24
2022100902	102.70
2022100903	102.77
2022100904	102.24
2022100905	102.72
2022100906	99.42
2022100907	103.45
2022100908	104.43
2022100909	101.26
2022100910	91.59
2022100911	60.82
2022100912	52.22
2022100913	57.19
2022100914	84.20
2022100915	100.57
2022100916	103.34
2022100917	103.93
2022100918	104.30
2022100919	100.56
2022100920	96.14
2022100921	94.00
2022100922	62.72
2022100923	72.37
2022101000	71.74
2022101001	69.55
2022101002	71.76
2022101003	81.64
2022101004	102.58
2022101005	133.44
2022101006	162.56
2022101007	173.77
2022101008	178.83
2022101009	167.02
2022101010	161.47
2022101011	136.14
2022101012	132.94
2022101013	133.04
2022101014	141.34
2022101015	160.49
2022101016	165.56
2022101017	168.62
2022101018	162.68
2022101019	160.52
2022101020	160.17
2022101021	157.60
2022101022	126.31
2022101023	125.21
2022101100	119.94
2022101101	111.46
2022101102	113.57
2022101103	124.18
2022101104	135.47
2022101105	162.66
2022101106	183.13
2022101107	189.76
2022101108	210.08
2022101109	217.85
2022101110	214.95
2022101111	187.44
2022101112	184.02
2022101113	182.39
2022101114	181.71
2022101115	185.69
2022101116	189.76
2022101117	194.29
2022101118	189.34
2022101119	185.56
2022101120	183.91
2022101121	169.17
2022101122	158.26
2022101123	209.08
2022101200	194.26
2022101201	209.53
2022101202	201.30
2022101203	208.11
2022101204	186.05
2022101205	188.48
2022101206	209.52
2022101207	213.03
2022101208	218.98
2022101209	233.60
2022101210	211.06
2022101211	201.27
2022101212	195.14
2022101213	192.64
2022101214	194.14
2022101215	193.52
2022101216	212.26
2022101217	213.96
2022101218	210.96
2022101219	192.88
2022101220	191.73
2022101221	188.96
2022101222	159.14
2022101223	179.30
2022101300	168.11
2022101301	169.54
2022101302	179.74
2022101303	181.18
2022101304	194.66
2022101305	216.55
2022101306	251.20
2022101307	269.59
2022101308	268.60
2022101309	266.36
2022101310	264.90
2022101311	260.92
2022101312	257.76
2022101313	245.69
2022101314	236.40
2022101315	234.68
2022101316	261.73
2022101317	270.75
2022101318	268.15
2022101319	263.50
2022101320	246.48
2022101321	220.62
2022101322	200.53
2022101323	208.83
2022101400	197.29
2022101401	197.28
2022101402	200.32
2022101403	197.55
2022101404	199.23
2022101405	200.28
2022101406	228.29
2022101407	231.48
2022101408	267.14
2022101409	268.30
2022101410	258.60
2022101411	227.20
2022101412	221.02
2022101413	207.68
2022101414	188.17
2022101415	201.98
2022101416	213.18
2022101417	245.88
2022101418	248.46
2022101419	224.91
2022101420	205.48
2022101421	203.13
2022101422	188.84
2022101423	192.02
2022101500	173.88
2022101501	164.38
2022101502	149.26
2022101503	144.27
2022101504	137.53
2022101505	148.40
2022101506	159.32
2022101507	186.49
2022101508	199.19
2022101509	185.02
2022101510	160.54
2022101511	153.90
2022101512	144.78
2022101513	126.41
2022101514	127.44
2022101515	141.77
2022101516	169.32
2022101517	185.08
2022101518	190.46
2022101519	157.93
2022101520	143.29
2022101521	144.46
2022101522	136.98
2022101523	81.84
2022101600	72.45
2022101601	70.41
2022101602	74.09
2022101603	84.42
2022101604	80.61
2022101605	76.19
2022101606	81.04
2022101607	93.25
2022101608	90.70
2022101609	80.36
2022101610	89.89
2022101611	114.06
2022101612	117.97
2022101613	113.58
2022101614	100.14
2022101615	120.36
2022101616	131.07
2022101617	181.61
2022101618	195.98
2022101619	181.26
2022101620	150.18
2022101621	140.88
2022101622	139.40
2022101623	137.19
2022101700	122.08
2022101701	109.46
2022101702	92.87
2022101703	89.24
2022101704	112.35
2022101705	133.94
2022101706	159.26
2022101707	183.13
2022101708	161.89
2022101709	137.19
2022101710	137.84
2022101711	125.35
2022101712	125.77
2022101713	131.80
2022101714	146.59
2022101715	173.64
2022101716	185.52
2022101717	186.20
2022101718	187.52
2022101719	190.55
2022101720	165.83
2022101721	163.63
2022101722	145.89
2022101723	141.65
2022101800	135.83
2022101801	140.47
2022101802	140.05
2022101803	140.09
2022101804	144.15
2022101805	150.23
2022101806	181.46
2022101807	224.22
2022101808	204.15
2022101809	193.51
2022101810	180.35
2022101811	134.46
2022101812	143.25
2022101813	126.15
2022101814	139.82
2022101815	159.14
2022101816	189.07
2022101817	203.09
2022101818	195.76
2022101819	189.78
2022101820	166.33
2022101821	163.60
2022101822	154.21
2022101823	132.48
2022101900	125.99
2022101901	122.20
2022101902	125.93
2022101903	134.04
2022101904	149.57
2022101905	162.93
2022101906	192.57
2022101907	207.32
2022101908	202.60
2022101909	188.91
2022101910	175.44
2022101911	154.74
2022101912	150.24
2022101913	144.44
2022101914	153.34
2022101915	171.25
2022101916	186.95
2022101917	183.56
2022101918	175.29
2022101919	163.36
2022101920	151.60
2022101921	149.11
2022101922	133.00
2022101923	128.44
2022102000	116.20
2022102001	80.43
2022102002	79.01
2022102003	74.80
2022102004	113.37
2022102005	151.67
2022102006	173.52
2022102007	187.51
2022102008	174.24
2022102009	173.99
2022102010	161.03
2022102011	137.99
2022102012	134.99
2022102013	135.19
2022102014	139.60
2022102015	150.19
2022102016	170.54
2022102017	178.94
2022102018	183.64
2022102019	159.76
2022102020	142.49
2022102021	133.68
2022102022	124.99
2022102023	132.91
2022102100	121.13
2022102101	117.70
2022102102	114.05
2022102103	120.15
2022102104	134.87
2022102105	155.88
2022102106	179.81
2022102107	193.89
2022102108	195.96
2022102109	182.98
2022102110	179.18
2022102111	168.80
2022102112	165.88
2022102113	162.96
2022102114	159.79
2022102115	164.43
2022102116	173.73
2022102117	176.29
2022102118	161.58
2022102119	150.16
2022102120	152.45
2022102121	154.14
2022102122	144.49
2022102123	149.19
2022102200	134.28
2022102201	130.51
2022102202	134.01
2022102203	134.26
2022102204	136.45
2022102205	135.34
2022102206	142.52
2022102207	146.70
2022102208	148.03
2022102209	145.85
2022102210	137.87
2022102211	134.52
2022102212	126.22
2022102213	119.64
2022102214	121.67
2022102215	141.43
2022102216	161.32
2022102217	180.81
2022102218	184.95
2022102219	165.11
2022102220	146.12
2022102221	145.56
2022102222	137.94
2022102223	118.51
2022102300	106.18
2022102301	99.96
2022102302	96.19
2022102303	98.54
2022102304	94.63
2022102305	112.00
2022102306	117.56
2022102307	126.04
2022102308	122.90
2022102309	102.91
2022102310	99.90
2022102311	89.39
2022102312	81.66
2022102313	83.94
2022102314	85.61
2022102315	95.27
2022102316	111.02
2022102317	119.92
2022102318	123.69
2022102319	110.06
2022102320	93.33
2022102321	86.26
2022102322	78.59
2022102323	56.44
2022102400	53.24
2022102401	40.70
2022102402	26.80
2022102403	40.69
2022102404	55.93
2022102405	73.13
2022102406	110.66
2022102407	126.70
2022102408	120.18
2022102409	112.18
2022102410	87.26
2022102411	72.93
2022102412	72.63
2022102413	73.04
2022102414	81.55
2022102415	88.35
2022102416	114.13
2022102417	123.84
2022102418	130.74
2022102419	111.09
2022102420	92.69
2022102421	91.74
2022102422	83.60
2022102423	61.03
2022102500	54.24
2022102501	60.55
2022102502	60.24
2022102503	72.26
2022102504	75.76
2022102505	92.52
2022102506	121.16
2022102507	131.58
2022102508	131.07
2022102509	113.26
2022102510	107.09
2022102511	100.18
2022102512	84.38
2022102513	85.74
2022102514	103.61
2022102515	120.09
2022102516	154.78
2022102517	177.67
2022102518	184.27
2022102519	154.03
2022102520	131.29
2022102521	121.46
2022102522	116.26
2022102523	98.69
2022102600	94.29
2022102601	91.33
2022102602	89.68
2022102603	97.60
2022102604	108.98
2022102605	129.20
2022102606	156.70
2022102607	163.56
2022102608	151.42
2022102609	134.79
2022102610	119.90
2022102611	117.14
2022102612	117.22
2022102613	120.42
2022102614	130.07
2022102615	144.28
2022102616	144.40
2022102617	140.86
2022102618	140.52
2022102619	128.80
2022102620	111.74
2022102621	99.56
2022102622	91.11
2022102623	92.25
2022102700	96.46
2022102701	98.50
2022102702	96.36
2022102703	98.70
2022102704	109.78
2022102705	124.45
2022102706	161.55
2022102707	142.83
2022102708	135.21
2022102709	130.73
2022102710	119.36
2022102711	108.36
2022102712	101.44
2022102713	106.32
2022102714	120.28
2022102715	128.83
2022102716	124.88
2022102717	126.58
2022102718	127.94
2022102719	125.32
2022102720	128.34
2022102721	118.71
2022102722	101.72
2022102723	91.14
2022102800	91.46
2022102801	91.14
2022102802	91.00
2022102803	92.21
2022102804	100.19
2022102805	106.68
2022102806	118.67
2022102807	122.11
2022102808	123.58
2022102809	111.60
2022102810	105.38
2022102811	100.31
2022102812	89.22
2022102813	92.52
2022102814	96.52
2022102815	105.89
2022102816	108.72
2022102817	117.88
2022102818	124.80
2022102819	111.78
2022102820	102.37
2022102821	94.50
2022102822	85.88
2022102823	92.79
2022102900	92.25
2022102901	89.91
2022102902	89.79
2022102903	87.86
2022102904	86.19
2022102905	90.88
2022102906	100.75
2022102907	114.23
2022102908	108.56
2022102909	98.46
2022102910	89.28
2022102911	87.08
2022102912	83.60
2022102913	86.73
2022102914	92.32
2022102915	109.43
2022102916	120.66
2022102917	139.12
2022102918	137.46
2022102919	120.62
2022102920	109.80
2022102921	103.67
2022102922	97.14
2022102923	103.09
2022103000	100.94
2022103001	100.67
2022103002	100.34
2022103003	98.42
2022103004	98.57
2022103005	99.09
2022103006	100.89
2022103007	109.94
2022103008	113.23
2022103009	105.26
2022103010	103.00
2022103011	103.14
2022103012	103.10
2022103013	105.82
2022103014	110.12
2022103015	125.40
2022103016	139.76
2022103017	155.85
2022103018	170.05
2022103019	164.68
2022103020	147.23
2022103021	138.83
2022103022	126.88
2022103023	109.16
2022103100	129.26
2022103101	118.98
2022103102	116.21
2022103103	114.50
2022103104	114.96
2022103105	123.59
2022103106	144.68
2022103107	166.24
2022103108	167.54
2022103109	153.47
2022103110	143.51
2022103111	142.11
2022103112	142.12
2022103113	146.13
2022103114	155.18
2022103115	168.68
2022103116	172.20
2022103117	181.39
2022103118	182.13
2022103119	168.01
2022103120	147.15
2022103121	136.93
2022103122	120.40
2022103123	103.86
2022110100	72.49
2022110200	71.17
2022110300	86.50
2022110400	72.67
2022110500	47.65
2022110600	35.75
2022110700	43.83
2022110800	51.09
2022110900	42.57
2022111000	27.40
2022111100	2.00
2022111200	2.37
2022111300	29.93
2022111400	53.68
2022111500	53.75
2022111600	27.69
2022111700	48.91
2022111800	113.70
2022111900	167.10
2022112000	162.84
2022112100	209.55
2022112200	174.43
2022112300	149.84
2022112400	172.18
2022112500	200.33
2022112600	196.02
2022112700	146.04
2022112800	195.30
2022112900	362.56
2022113000	364.60
2022120100	349.65
2022120200	324.99
2022120300	268.82
2022120400	271.50
2022120500	290.78
2022120600	346.80
2022120700	334.11
2022120800	399.03
2022120900	418.69
2022121000	362.98
2022121100	338.61
2022121200	446.11
2022121300	458.63
2022121400	451.41
2022121500	396.61
2022121600	413.84
2022121700	254.65
2022121800	206.40
2022121900	211.48
2022122000	205.25
2022122100	223.30
2022122200	201.97
2022122300	193.29
2022122400	142.37
2022122500	129.44
2022122600	111.72
2022122700	141.35
2022122800	122.13
2022122900	96.28
2022123000	100.41
2022123100	116.22
2023010100	129.11
2023010800	100.52
2023011500	134.91
2023012200	153.55
2023012900	114.07
2023020500	118.21
2023021200	114.53
2023021900	103.98
2023022600	119.95
2023030500	132.34
2023031200	107.42
2023031900	96.26
2023032600	108.26
2023040200	122.87
2023040900	99.83
2023041600	111.67
2023042300	113.00
2023043000	107.25
2023050700	92.54
2023051400	74.10
2023052100	64.06
2023052800	63.78
2023060400	82.27
2023061100	98.33
2023061800	116.62
2023062500	95.22
2023070200	73.61
