CHANNEL node 2 CHAN2
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 1 0 0.0000 0.00021914 0.0669 0.0000 
2022 9 2 0 0.0000 0.00000309 0.0025 0.0000 
2022 9 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 12 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 13 0 0.2033 0.00276827 0.1713 0.0000 
2022 9 14 0 0.2390 0.00341114 0.2316 0.0000 
2022 9 15 0 0.0474 0.00083249 0.0772 0.0000 
2022 9 16 0 0.7615 0.01040790 0.6507 0.0000 
2022 9 17 0 1.2174 0.01716261 1.1393 0.0000 
2022 9 18 0 1.4823 0.02112998 1.4364 0.0000 
2022 9 19 0 1.6236 0.02326457 1.5989 0.0000 
2022 9 20 0 1.7007 0.02442764 1.6873 0.0000 
2022 9 21 0 1.7369 0.02498153 1.7305 0.0000 
2022 9 22 0 0.7093 0.01101966 0.8709 0.0000 
2022 9 23 0 0.0000 0.00057212 0.1209 0.0000 
2022 9 24 0 0.0000 0.00001051 0.0065 0.0000 
2022 9 25 0 0.0000 0.00000000 0.0001 0.0000 
2022 9 26 0 1.3453 0.01831589 1.1333 0.0000 
2022 9 27 0 2.6991 0.03778451 2.4738 0.0000 
2022 9 28 0 4.1041 0.05797641 3.8704 0.0000 
2022 9 29 0 3.7423 0.05415208 3.7865 0.0000 
2022 9 30 0 2.0588 0.03097406 2.3271 0.0000 
