POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 9 2 16 0.0000 491.8000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7487 189.7487 0.0000 0.0000 0.0000 0.0000
2022 9 2 17 0.0000 552.5100 0.0000 0.0000 0.0000 0.0000 0.0000 189.7495 189.7495 0.0000 0.0000 0.0000 0.0000
2022 9 2 18 0.0000 572.7500 0.0000 0.0000 0.0000 0.0000 0.0000 189.7504 189.7504 0.0000 0.0000 0.0000 0.0000
2022 9 2 19 0.0000 545.0200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7512 189.7512 0.0000 0.0000 0.0000 0.0000
2022 9 2 20 0.0000 440.6200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7520 189.7520 0.0000 0.0000 0.0000 0.0000
2022 9 2 21 0.0000 355.8800 0.0000 0.0000 0.0000 0.0000 0.0000 189.7528 189.7528 0.0000 0.0000 0.0000 0.0000
2022 9 2 22 0.0000 217.7900 0.0000 0.0000 0.0000 0.0000 0.0000 189.7537 189.7537 0.0000 0.0000 0.0000 0.0000
2022 9 2 23 0.0000 238.2100 0.0000 0.0000 0.0000 0.0000 0.0000 189.7545 189.7545 0.0000 0.0000 0.0000 0.0000
2022 9 3 0 0.0000 253.5000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7553 189.7553 0.0000 0.0000 0.0000 0.0000
2022 9 3 1 0.0000 271.6000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7561 189.7561 0.0000 0.0000 0.0000 0.0000
2022 9 3 2 0.0000 258.7100 0.0000 0.0000 0.0000 0.0000 0.0000 189.7569 189.7569 0.0000 0.0000 0.0000 0.0000
2022 9 3 3 0.0000 243.5100 0.0000 0.0000 0.0000 0.0000 0.0000 189.7577 189.7577 0.0000 0.0000 0.0000 0.0000
2022 9 3 4 0.0000 301.8400 0.0000 0.0000 0.0000 0.0000 0.0000 189.7585 189.7585 0.0000 0.0000 0.0000 0.0000
2022 9 3 5 0.0000 284.0000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7593 189.7593 0.0000 0.0000 0.0000 0.0000
2022 9 3 6 0.0000 382.1900 0.0000 0.0000 0.0000 0.0000 0.0000 189.7601 189.7601 0.0000 0.0000 0.0000 0.0000
2022 9 3 7 0.0000 413.5400 0.0000 0.0000 0.0000 0.0000 0.0000 189.7609 189.7609 0.0000 0.0000 0.0000 0.0000
2022 9 3 8 0.0000 393.5100 0.0000 0.0000 0.0000 0.0000 0.0000 189.7617 189.7617 0.0000 0.0000 0.0000 0.0000
2022 9 3 9 0.0000 442.1400 0.0000 0.0000 0.0000 0.0000 0.0000 189.7625 189.7625 0.0000 0.0000 0.0000 0.0000
2022 9 3 10 0.0000 453.6600 0.0000 0.0000 0.0000 0.0000 0.0000 189.7633 189.7633 0.0000 0.0000 0.0000 0.0000
2022 9 3 11 0.0000 468.9000 0.0000 0.0000 0.0000 0.0000 0.0000 189.7641 189.7641 0.0000 0.0000 0.0000 0.0000
2022 9 3 12 0.0000 456.4300 0.0000 0.0000 0.0000 0.0000 0.0000 189.7649 189.7649 0.0000 0.0000 0.0000 0.0000
2022 9 3 13 0.0000 459.8200 0.0000 0.0000 0.0000 0.0000 0.0000 189.7657 189.7657 0.0000 0.0000 0.0000 0.0000
2022 9 3 14 0.0000 431.0300 0.0000 0.0000 0.0000 0.0000 0.0000 189.7665 189.7665 0.0000 0.0000 0.0000 0.0000
2022 9 3 15 0.0000 387.1700 0.0000 0.0000 0.0000 0.0000 0.0000 189.7672 189.7672 0.0000 0.0000 0.0000 0.0000
2022 9 3 16 0.0000 414.6800 0.0000 0.0000 0.0000 0.0000 0.0000 189.7680 189.7680 0.0000 0.0000 0.0000 0.0000
2022 9 3 17 0.0000 468.4800 0.0000 0.0000 0.0000 0.0000 0.0000 189.7688 189.7688 0.0000 0.0000 0.0000 0.0000
2022 9 3 18 0.0000 531.4800 0.0000 0.0000 0.0000 0.0000 0.0000 189.7695 189.7695 0.0000 0.0000 0.0000 0.0000
