POWERSTATION node 1 SVOLETJONN
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.300000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 9 6 11 3.2000 261.3000 0.8000 3.2000 0.0000 437.2689 0.0000 59.7289 62.8009 1.6734 0.0000 437.2689 0.1453
2022 9 6 12 3.2000 273.5200 0.8000 3.2000 0.0000 457.6400 0.0000 59.7187 62.7907 1.6732 0.0000 457.6400 0.1452
2022 9 6 13 3.2000 286.6500 0.8000 3.2000 0.0000 479.5266 0.0000 59.7085 62.7805 1.6729 0.0000 479.5266 0.1452
2022 9 6 14 3.2000 386.9200 0.8000 3.2000 0.0000 647.1547 0.0000 59.6983 62.7703 1.6726 0.0000 647.1547 0.1452
2022 9 6 15 3.2000 472.2400 0.8000 3.2000 0.0000 789.7253 0.0000 59.6882 62.7602 1.6723 0.0000 789.7253 0.1452
2022 9 6 16 3.2000 481.7900 0.8000 3.2000 0.0000 805.5594 0.0000 59.6781 62.7501 1.6720 0.0000 805.5594 0.1451
2022 9 6 17 3.2000 525.8500 0.8000 3.2000 0.0000 879.0794 0.0000 59.6680 62.7400 1.6717 0.0000 879.0794 0.1451
2022 9 6 18 3.2000 549.4500 0.8000 3.2000 0.0000 918.3768 0.0000 59.6579 62.7299 1.6714 0.0000 918.3768 0.1451
2022 9 6 19 3.2000 541.0200 0.8000 3.2000 0.0000 904.1331 0.0000 59.6478 62.7198 1.6712 0.0000 904.1331 0.1451
2022 9 6 20 3.2000 509.6200 0.8000 3.2000 0.0000 851.5137 0.0000 59.6376 62.7096 1.6709 0.0000 851.5137 0.1450
2022 9 6 21 3.2000 466.2000 0.8000 3.2000 0.0000 778.8317 0.0000 59.6275 62.6995 1.6706 0.0000 778.8317 0.1450
2022 9 6 22 3.2000 453.1000 0.8000 3.2000 0.0000 756.8182 0.0000 59.6173 62.6893 1.6703 0.0000 756.8182 0.1450
2022 9 6 23 3.2000 421.7600 0.8000 3.2000 0.0000 704.3508 0.0000 59.6072 62.6792 1.6700 0.0000 704.3508 0.1450
2022 9 7 0 3.2000 391.3100 0.8000 3.2000 0.0000 653.3873 0.0000 59.5971 62.6691 1.6697 0.0000 653.3873 0.1449
2022 9 7 1 3.2000 374.3800 0.8000 3.2000 0.0000 625.0120 0.0000 59.5869 62.6589 1.6695 0.0000 625.0120 0.1449
2022 9 7 2 3.2000 373.0200 0.8000 3.2000 0.0000 622.6351 0.0000 59.5767 62.6487 1.6692 0.0000 622.6351 0.1449
2022 9 7 3 3.2000 394.9700 0.8000 3.2000 0.0000 659.1609 0.0000 59.5666 62.6386 1.6689 0.0000 659.1609 0.1449
2022 9 7 4 3.2000 402.2600 0.8000 3.2000 0.0000 671.2124 0.0000 59.5564 62.6284 1.6686 0.0000 671.2124 0.1448
2022 9 7 5 3.2000 467.0300 0.8000 3.2000 0.0000 779.1547 0.0000 59.5462 62.6182 1.6683 0.0000 779.1547 0.1448
2022 9 7 6 3.2000 498.4000 0.8000 3.2000 0.0000 831.3477 0.0000 59.5360 62.6080 1.6680 0.0000 831.3477 0.1448
2022 9 7 7 3.2000 502.5900 0.8000 3.2000 0.0000 838.1935 0.0000 59.5258 62.5978 1.6677 0.0000 838.1935 0.1448
2022 9 7 8 3.2000 494.7000 0.8000 3.2000 0.0000 824.8939 0.0000 59.5157 62.5877 1.6675 0.0000 824.8939 0.1447
2022 9 7 9 3.2000 464.9200 0.8000 3.2000 0.0000 775.1045 0.0000 59.5055 62.5775 1.6672 0.0000 775.1045 0.1447
2022 9 7 10 3.2000 445.5600 0.8000 3.2000 0.0000 742.7014 0.0000 59.4954 62.5674 1.6669 0.0000 742.7014 0.1447
