RESERVOIR node 3 GRESSE
reservoir_init_fr= 0.80000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 9 2 22 0.1900 217.7900 0.0000 0.0000 155.7870 747.2770 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 2 23 0.1900 238.2100 0.0000 0.0000 155.7877 747.2771 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 0 0.1900 253.5000 0.0000 0.0000 155.7884 747.2772 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 1 0.1900 271.6000 0.0000 0.0000 155.7891 747.2773 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 2 0.1900 258.7100 0.0000 0.0000 155.7898 747.2774 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 3 0.1900 243.5100 0.0000 0.0000 155.7904 747.2775 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 4 0.1900 301.8400 0.0000 0.0000 155.7911 747.2776 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 5 0.1900 284.0000 0.0000 0.0000 155.7918 747.2777 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 6 0.1900 382.1900 0.0000 0.0000 155.7925 747.2778 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 7 0.1800 413.5400 0.0000 0.0000 155.7931 747.2779 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 8 0.1800 393.5100 0.0000 0.0000 155.7938 747.2780 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 9 0.1800 442.1400 0.0000 0.0000 155.7944 747.2781 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 10 0.1800 453.6600 0.0000 0.0000 155.7951 747.2782 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 11 0.1800 468.9000 0.0000 0.0000 155.7957 747.2783 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 12 0.1800 456.4300 0.0000 0.0000 155.7964 747.2783 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 13 0.1800 459.8200 0.0000 0.0000 155.7970 747.2784 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 14 0.1700 431.0300 0.0000 0.0000 155.7976 747.2785 0.8007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 15 0.1700 387.1700 0.0000 0.0000 155.7983 747.2786 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 16 0.1700 414.6800 0.0000 0.0000 155.7989 747.2787 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 17 0.1700 468.4800 0.0000 0.0000 155.7995 747.2788 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 18 0.1700 531.4800 0.0000 0.0000 155.8001 747.2789 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 19 0.1700 513.1200 0.0000 0.0000 155.8007 747.2790 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 20 0.1800 443.1200 0.0000 0.0000 155.8014 747.2791 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 21 0.1800 395.0200 0.0000 0.0000 155.8020 747.2791 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 22 0.1800 330.8700 0.0000 0.0000 155.8027 747.2792 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 23 0.1800 215.7900 0.0000 0.0000 155.8033 747.2793 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 0 0.2000 210.1400 0.0000 0.0000 155.8040 747.2794 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 1 0.2100 205.3000 0.0000 0.0000 155.8048 747.2795 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 2 0.2000 209.5200 0.0000 0.0000 155.8055 747.2796 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 3 0.2000 225.8600 0.0000 0.0000 155.8062 747.2797 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 4 0.2100 228.5700 0.0000 0.0000 155.8070 747.2799 0.8009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 5 0.2100 216.1600 0.8000 0.0000 155.7904 747.2775 0.8006 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 6 0.2100 231.8500 0.8000 0.0000 155.7739 747.2751 0.8004 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 7 0.2100 215.0200 0.8000 0.0000 155.7574 747.2728 0.8001 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 8 0.2100 188.9800 0.8000 0.0000 155.7409 747.2704 0.7998 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 9 0.2100 298.2800 0.8000 0.0000 155.7244 747.2681 0.7995 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 10 0.2100 200.4200 0.8000 0.0000 155.7078 747.2657 0.7993 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 11 0.2100 248.6000 0.8000 0.0000 155.6913 747.2634 0.7990 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 12 0.2100 404.7600 0.8000 0.0000 155.6748 747.2610 0.7987 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 13 0.2100 404.3900 0.8000 0.0000 155.6583 747.2587 0.7985 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 14 0.2100 364.4300 0.8000 0.0000 155.6417 747.2563 0.7982 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 15 0.2100 248.5300 0.8000 0.0000 155.6252 747.2539 0.7979 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 16 0.2100 410.2000 0.8000 0.0000 155.6087 747.2516 0.7977 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 17 0.2100 442.0700 0.8000 0.0000 155.5922 747.2492 0.7974 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 18 0.2100 501.0600 0.8000 0.0000 155.5756 747.2469 0.7971 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 19 0.2100 500.6000 0.8000 0.0000 155.5591 747.2445 0.7969 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 20 0.2200 449.0300 0.8000 0.0000 155.5426 747.2422 0.7966 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 21 0.2200 418.8500 0.8000 0.0000 155.5261 747.2398 0.7963 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 22 0.2200 344.0800 0.8000 0.0000 155.5096 747.2375 0.7961 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 4 23 0.2200 275.7500 0.8000 0.0000 155.4932 747.2351 0.7958 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 0 0.2200 225.3100 0.8000 0.0000 155.4767 747.2328 0.7955 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 1 0.2200 217.5800 0.8000 0.0000 155.4602 747.2304 0.7953 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 2 0.2200 228.2200 0.8000 0.0000 155.4437 747.2281 0.7950 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 3 0.2200 245.1000 0.8000 0.0000 155.4272 747.2257 0.7947 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 4 0.2200 376.3900 0.8000 0.0000 155.4107 747.2234 0.7944 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 5 0.2200 457.3400 0.8000 0.0000 155.3942 747.2210 0.7942 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 6 0.2200 503.6800 0.8000 0.0000 155.3777 747.2187 0.7939 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 7 0.2300 517.0400 0.8000 0.0000 155.3613 747.2163 0.7936 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 8 0.2300 476.2600 0.8000 0.0000 155.3448 747.2140 0.7934 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 9 0.2300 429.2600 0.8000 0.0000 155.3284 747.2116 0.7931 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 10 0.2400 385.8200 0.8000 0.0000 155.3120 747.2093 0.7928 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 11 0.2300 402.6600 0.8000 0.0000 155.2955 747.2070 0.7926 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 12 0.2400 398.7600 0.8000 0.0000 155.2791 747.2046 0.7923 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 13 0.2400 291.4200 0.8000 0.0000 155.2627 747.2023 0.7920 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 14 0.2400 402.6800 0.8000 0.0000 155.2463 747.1999 0.7918 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 15 0.2400 401.9700 0.8000 0.0000 155.2299 747.1976 0.7915 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 16 0.2400 484.3400 0.8000 0.0000 155.2134 747.1953 0.7912 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 17 0.2400 546.8400 0.8000 0.0000 155.1970 747.1929 0.7910 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 18 0.2400 579.7300 0.8000 0.0000 155.1806 747.1906 0.7907 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 19 0.2400 504.0000 0.8000 0.0000 155.1642 747.1882 0.7904 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 20 0.2400 417.8100 0.8000 0.0000 155.1478 747.1859 0.7902 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 21 0.2400 329.4400 0.8000 0.0000 155.1314 747.1836 0.7899 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 22 0.2400 230.8900 0.8000 0.0000 155.1149 747.1812 0.7896 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 5 23 0.2500 279.5100 0.8000 0.0000 155.0986 747.1789 0.7894 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 0 0.2500 305.4700 0.8000 0.0000 155.0822 747.1766 0.7891 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 1 0.2500 282.3100 0.8000 0.0000 155.0658 747.1742 0.7888 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 2 0.2500 289.6700 0.8000 0.0000 155.0494 747.1719 0.7886 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 3 0.2500 293.6400 0.8000 0.0000 155.0330 747.1696 0.7883 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 4 0.2500 393.0700 0.8000 0.0000 155.0167 747.1672 0.7880 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 5 0.2500 462.0400 0.8000 0.0000 155.0003 747.1649 0.7878 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 6 0.2600 521.0100 0.8000 0.0000 154.9839 747.1626 0.7875 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 7 0.2600 540.1400 0.8000 0.0000 154.9676 747.1602 0.7872 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 8 0.2600 474.4700 0.8000 0.0000 154.9513 747.1579 0.7870 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 9 0.2600 441.4400 0.8000 0.0000 154.9349 747.1556 0.7867 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 10 0.2700 311.8200 0.8000 0.0000 154.9186 747.1532 0.7864 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 11 0.2700 261.3000 0.8000 0.0000 154.9023 747.1509 0.7862 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 12 0.2700 273.5200 0.8000 0.0000 154.8860 747.1486 0.7859 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 13 0.2700 286.6500 0.8000 0.0000 154.8697 747.1463 0.7856 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 14 0.2700 386.9200 0.8000 0.0000 154.8534 747.1439 0.7854 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 15 0.2800 472.2400 0.8000 0.0000 154.8371 747.1416 0.7851 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 16 0.2800 481.7900 0.8000 0.0000 154.8208 747.1393 0.7848 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 17 0.2800 525.8500 0.8000 0.0000 154.8046 747.1370 0.7846 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 18 0.2800 549.4500 0.8000 0.0000 154.7883 747.1347 0.7843 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 19 0.2800 541.0200 0.8000 0.0000 154.7720 747.1324 0.7840 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 20 0.2700 509.6200 0.8000 0.0000 154.7557 747.1300 0.7838 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 21 0.2700 466.2000 0.8000 0.0000 154.7394 747.1277 0.7835 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 22 0.2700 453.1000 0.8000 0.0000 154.7231 747.1254 0.7833 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 23 0.2700 421.7600 0.8000 0.0000 154.7068 747.1231 0.7830 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 0 0.2700 391.3100 0.8000 0.0000 154.6905 747.1207 0.7827 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 1 0.2700 374.3800 0.8000 0.0000 154.6742 747.1184 0.7825 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 2 0.2700 373.0200 0.8000 0.0000 154.6579 747.1161 0.7822 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 3 0.2700 394.9700 0.8000 0.0000 154.6415 747.1138 0.7819 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 4 0.2700 402.2600 0.8000 0.0000 154.6252 747.1114 0.7817 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 5 0.2700 467.0300 0.8000 0.0000 154.6089 747.1091 0.7814 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 6 0.2700 498.4000 0.8000 0.0000 154.5926 747.1068 0.7811 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 7 0.2700 502.5900 0.8000 0.0000 154.5763 747.1045 0.7809 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 8 0.2700 494.7000 0.8000 0.0000 154.5600 747.1021 0.7806 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 9 0.2700 464.9200 0.8000 0.0000 154.5437 747.0998 0.7803 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 10 0.2700 445.5600 0.8000 0.0000 154.5274 747.0975 0.7801 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 11 0.2700 401.2200 0.8000 0.0000 154.5111 747.0952 0.7798 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 12 0.2700 397.7500 0.8000 0.0000 154.4948 747.0928 0.7795 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 13 0.2700 404.9600 0.8000 0.0000 154.4785 747.0905 0.7793 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 14 0.2700 408.3600 0.8000 0.0000 154.4622 747.0882 0.7790 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 15 0.2700 466.8800 0.8000 0.0000 154.4458 747.0859 0.7787 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 16 0.2700 499.4900 0.8000 0.0000 154.4295 747.0835 0.7785 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 17 0.2700 520.7000 0.8000 0.0000 154.4132 747.0812 0.7782 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 18 0.2600 544.1300 0.8000 0.0000 154.3969 747.0789 0.7779 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 19 0.2600 524.2600 0.8000 0.0000 154.3805 747.0766 0.7777 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 20 0.2600 502.1600 0.8000 0.0000 154.3642 747.0742 0.7774 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 21 0.2500 484.5200 0.8000 0.0000 154.3478 747.0719 0.7771 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 22 0.2500 434.1200 0.8000 0.0000 154.3314 747.0696 0.7769 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 23 0.2500 439.0400 0.8000 0.0000 154.3151 747.0672 0.7766 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 0 0.2500 405.0600 0.8000 0.0000 154.2987 747.0649 0.7763 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 1 0.2500 397.6600 0.8000 0.0000 154.2823 747.0626 0.7761 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 2 0.2500 379.4100 0.8000 0.0000 154.2659 747.0602 0.7758 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 3 0.2500 376.7300 0.8000 0.0000 154.2495 747.0579 0.7755 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 4 0.2500 439.1000 0.8000 0.0000 154.2332 747.0556 0.7753 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 5 0.2500 459.8200 0.8000 0.0000 154.2168 747.0532 0.7750 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 6 0.2500 486.0300 0.8000 0.0000 154.2004 747.0509 0.7747 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 7 0.2400 504.4700 0.8000 0.0000 154.1840 747.0485 0.7745 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 8 0.2400 473.3100 0.8000 0.0000 154.1676 747.0462 0.7742 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 9 0.2400 465.6200 0.8000 0.0000 154.1512 747.0439 0.7739 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 10 0.2400 438.5300 0.8000 0.0000 154.1347 747.0415 0.7737 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 11 0.2400 426.1800 0.8000 0.0000 154.1183 747.0392 0.7734 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 12 0.2400 407.0500 0.8000 0.0000 154.1019 747.0369 0.7731 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
