RESERVOIR node 3 GRESSE
reservoir_init_fr= 0.80000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 9 1 0 0.2200 564.8800 0.0000 0.0000 155.7710 747.2747 0.8003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 2 0 0.2000 425.8500 0.0000 0.0000 155.7883 747.2772 0.8006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 3 0 0.1800 383.9200 0.0000 0.0000 155.8038 747.2794 0.8008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2022 9 4 0 0.2100 310.1000 0.6300 0.0000 155.4954 747.2354 0.7958 0.0000 3.7800 0.0000 0.0000 0.0000 3.7800 
2022 9 5 0 0.2300 388.8400 0.8000 0.0000 155.1005 747.1792 0.7894 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 6 0 0.2700 414.3500 0.8000 0.0000 154.7092 747.1234 0.7830 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 7 0 0.2700 451.5300 0.8000 0.0000 154.3178 747.0676 0.7767 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 8 0 0.2400 426.5600 0.8000 0.0000 153.9238 747.0115 0.7702 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 9 0 0.2200 352.9300 0.8000 0.0000 153.5281 746.9551 0.7638 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 10 0 0.2300 410.9400 0.8000 0.0000 153.1332 746.8988 0.7574 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 11 0 0.2600 400.0100 0.8000 0.0000 152.7410 746.8429 0.7510 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 12 0 0.4300 407.9500 0.8000 0.0000 152.3634 746.7891 0.7448 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 13 0 1.3000 382.5800 0.8000 0.0000 152.0610 746.7460 0.7399 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 14 0 0.8900 425.5000 0.8000 0.0000 151.7232 746.6978 0.7344 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 15 0 0.7300 355.8200 0.8000 0.0000 151.3715 746.6477 0.7287 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 16 0 0.5900 329.3900 0.8000 0.0000 151.0078 746.5959 0.7228 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 17 0 0.4800 246.9600 0.8000 0.0000 150.6345 746.5427 0.7167 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 18 0 0.3900 117.5900 0.8000 0.0000 150.2535 746.4884 0.7105 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 19 0 0.3300 288.3300 0.8000 0.0000 149.8673 746.4333 0.7042 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 20 0 0.2900 380.8200 0.8000 0.0000 149.4776 746.3778 0.6979 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 21 0 0.2700 388.8300 0.8000 0.0000 149.0862 746.3220 0.6915 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 22 0 0.2500 378.9000 0.8000 0.0000 148.6931 746.2660 0.6851 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 23 0 0.2600 359.9800 0.8000 0.0000 148.3009 746.2101 0.6787 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 24 0 0.2700 350.7100 0.8000 0.0000 147.9095 746.1543 0.6724 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 25 0 1.0400 299.0800 0.8000 0.0000 147.5846 746.1080 0.6671 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 26 0 1.8000 259.4000 0.8000 0.0000 147.3254 746.0711 0.6628 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 27 0 2.4100 306.8900 0.8000 0.0000 147.1189 746.0417 0.6595 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 28 0 3.7300 308.5200 0.8000 0.0000 147.0265 746.0285 0.6580 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 29 0 2.5300 347.1000 0.8000 0.0000 146.8303 746.0005 0.6548 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 9 30 0 1.9000 278.9700 0.8000 0.0000 146.5798 745.9648 0.6507 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 1 0 3.7600 90.2400 0.8000 0.0000 146.4899 745.9520 0.6492 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 2 0 4.1900 182.7200 0.8000 0.0000 146.4372 745.9445 0.6484 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 3 0 3.5100 234.6000 0.8000 0.0000 146.3258 745.9286 0.6466 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 4 0 3.2600 199.0100 0.8000 0.0000 146.1927 745.9096 0.6444 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 5 0 5.9200 51.1100 0.8000 0.0000 146.2895 745.9234 0.6460 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 6 0 8.5500 23.8700 0.8000 0.0000 146.6135 745.9696 0.6513 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 7 0 4.0200 30.2900 0.8000 0.0000 146.5461 745.9600 0.6502 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 8 0 3.6300 53.3800 0.8000 0.0000 146.4450 745.9456 0.6485 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 9 0 2.8700 91.9400 0.8000 0.0000 146.2782 745.9218 0.6458 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 10 0 2.4900 137.7100 0.8000 0.0000 146.0787 745.8934 0.6426 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 11 0 2.4000 174.3200 0.8000 0.0000 145.8713 745.8638 0.6392 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 12 0 2.0400 199.9900 0.8000 0.0000 145.6328 745.8299 0.6353 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 13 0 1.8400 233.6000 0.8000 0.0000 145.3771 745.7934 0.6311 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 14 0 1.6100 217.2400 0.8000 0.0000 145.1015 745.7541 0.6267 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 15 0 2.6200 154.6600 0.8000 0.0000 144.9131 745.7273 0.6236 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 16 0 3.1000 113.2100 0.8000 0.0000 144.7662 745.7064 0.6212 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 17 0 2.9300 146.2200 0.8000 0.0000 144.6047 745.6833 0.6186 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 18 0 2.7600 163.8200 0.8000 0.0000 144.4284 745.6582 0.6157 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 19 0 2.3800 159.7000 0.8000 0.0000 144.2193 745.6284 0.6123 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 20 0 1.9500 142.1100 0.8000 0.0000 143.9731 745.5933 0.6083 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 21 0 1.6600 157.4800 0.8000 0.0000 143.7018 745.5546 0.6039 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 22 0 1.5200 142.0700 0.8000 0.0000 143.4184 745.5143 0.5993 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 23 0 2.6800 99.6700 0.8000 0.0000 143.2352 745.4882 0.5963 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 24 0 3.4600 85.2000 0.8000 0.0000 143.1195 745.4717 0.5944 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
2022 10 25 0 2.7800 110.5100 0.8000 0.0000 142.9449 745.4468 0.5916 0.0000 4.8000 0.0000 0.0000 0.0000 4.8000 
