CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 10 1 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 2 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 3 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 4 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 5 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 6 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 7 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 8 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 9 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 10 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 11 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 12 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 13 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 14 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 15 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 16 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 17 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 18 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 19 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 20 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 21 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 22 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 23 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 24 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 25 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 26 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 27 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 28 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 29 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 30 0 9.5200 0.20563200 9.5200 0.0000 
2022 10 31 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 1 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 2 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 3 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 4 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 5 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 6 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 7 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 8 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 9 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 10 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 11 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 12 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 13 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 14 0 9.5200 0.20563200 9.5200 0.0000 
2022 11 15 0 9.5474 0.20617551 9.5411 0.0000 
2022 11 16 0 9.6951 0.20915481 9.6606 0.0000 
2022 11 17 0 9.9624 0.21471228 9.8981 0.0000 
2022 11 18 0 10.1377 0.21865465 10.0921 0.0000 
2022 11 19 0 10.2532 0.22125894 10.2231 0.0000 
2022 11 20 0 10.3475 0.22333437 10.3234 0.0000 
2022 11 21 0 10.4000 0.22454318 10.3860 0.0000 
2022 11 22 0 10.4224 0.22508207 10.4162 0.0000 
2022 11 23 0 10.4369 0.22540992 10.4331 0.0000 
2022 11 24 0 10.4551 0.22579779 10.4506 0.0000 
2022 11 25 0 10.5396 0.22750737 10.5199 0.0000 
2022 11 26 0 10.6884 0.23060514 10.6526 0.0000 
2022 11 27 0 10.8556 0.23418016 10.8142 0.0000 
2022 11 28 0 11.1406 0.24012910 11.0717 0.0000 
2022 11 29 0 11.3156 0.24409553 11.2696 0.0000 
2022 11 30 0 11.4011 0.24610509 11.3778 0.0000 
2022 12 1 0 11.4329 0.24689159 11.4238 0.0000 
2022 12 2 0 11.4290 0.24687166 11.4292 0.0000 
2022 12 3 0 11.3967 0.24622480 11.4042 0.0000 
2022 12 4 0 11.3432 0.24510802 11.3561 0.0000 
2022 12 5 0 11.2736 0.24363340 11.2906 0.0000 
2022 12 6 0 11.2045 0.24214075 11.2217 0.0000 
2022 12 7 0 11.1364 0.24066907 11.1534 0.0000 
2022 12 8 0 11.0754 0.23933944 11.0908 0.0000 
2022 12 9 0 11.0220 0.23817233 11.0355 0.0000 
2022 12 10 0 10.9703 0.23705267 10.9833 0.0000 
2022 12 11 0 10.9259 0.23607945 10.9371 0.0000 
2022 12 12 0 10.8840 0.23516937 10.8945 0.0000 
2022 12 13 0 10.8402 0.23422611 10.8511 0.0000 
2022 12 14 0 10.7949 0.23325123 10.8062 0.0000 
2022 12 15 0 10.7455 0.23219129 10.7578 0.0000 
2022 12 16 0 10.6921 0.23104495 10.7054 0.0000 
2022 12 17 0 10.6388 0.22989431 10.6521 0.0000 
2022 12 18 0 10.5881 0.22879353 10.6008 0.0000 
2022 12 19 0 10.5393 0.22773703 10.5515 0.0000 
2022 12 20 0 10.4961 0.22679339 10.5070 0.0000 
2022 12 21 0 10.4669 0.22613751 10.4745 0.0000 
2022 12 22 0 10.4384 0.22552089 10.4455 0.0000 
2022 12 23 0 10.3972 0.22465293 10.4072 0.0000 
2022 12 24 0 10.3453 0.22355154 10.3581 0.0000 
2022 12 25 0 10.2911 0.22238558 10.3046 0.0000 
2022 12 26 0 10.2728 0.22192756 10.2781 0.0000 
2022 12 27 0 10.2521 0.22148182 10.2572 0.0000 
2022 12 28 0 10.2175 0.22075856 10.2258 0.0000 
2022 12 29 0 10.1802 0.21996009 10.1895 0.0000 
2022 12 30 0 10.1413 0.21912280 10.1510 0.0000 
2022 12 31 0 10.1278 0.21878586 10.1317 0.0000 
2023 1 1 0 10.1001 0.21821112 10.1067 0.0000 
2023 1 2 0 10.0652 0.21746996 10.0737 0.0000 
2023 1 3 0 10.0265 0.21664089 10.0360 0.0000 
2023 1 4 0 9.9865 0.21578039 9.9965 0.0000 
2023 1 5 0 9.9529 0.21504360 9.9614 0.0000 
2023 1 6 0 9.9167 0.21426523 9.9257 0.0000 
2023 1 7 0 9.7777 0.21144251 9.8103 0.0000 
2023 1 8 0 9.7015 0.20969234 9.7217 0.0000 
2023 1 9 0 9.6927 0.20938182 9.6963 0.0000 
2023 1 10 0 9.7126 0.20975773 9.7082 0.0000 
2023 1 11 0 9.5640 0.20684135 9.5977 0.0000 
2023 1 12 0 9.5200 0.20571643 9.5330 0.0000 
2023 1 13 0 9.5200 0.20563420 9.5210 0.0000 
2023 1 14 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 15 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 16 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 17 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 18 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 19 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 20 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 21 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 22 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 23 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 24 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 25 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 26 0 9.5200 0.20563200 9.5200 0.0000 
2023 1 27 0 5.1170 0.11823294 6.1286 0.0000 
2023 1 28 0 0.0000 0.00917556 1.2622 0.0000 
2023 1 29 0 0.0000 0.00025596 0.1032 0.0000 
2023 1 30 0 0.0000 0.00000000 0.0030 0.0000 
2023 1 31 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 1 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 2 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 3 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 4 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 5 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 6 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 7 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 8 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 9 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 10 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 11 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 12 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 13 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 14 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 15 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 16 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 17 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 18 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 19 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 20 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 21 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 22 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 23 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 24 0 0.0000 0.00000000 0.0000 0.0000 
2023 2 25 0 0.0156 0.00030918 0.0120 0.0000 
2023 2 26 0 0.1903 0.00380347 0.1498 0.0000 
2023 2 27 0 0.2145 0.00458163 0.2055 0.0000 
2023 2 28 0 0.3147 0.00662078 0.2911 0.0000 
2023 3 1 0 0.4099 0.00868224 0.3860 0.0000 
2023 3 2 0 0.4982 0.01060217 0.4760 0.0000 
2023 3 3 0 0.5773 0.01232678 0.5573 0.0000 
2023 3 4 0 0.7109 0.01511733 0.6786 0.0000 
2023 3 5 0 0.8919 0.01894179 0.8476 0.0000 
2023 3 6 0 1.0476 0.02234745 1.0082 0.0000 
2023 3 7 0 1.1868 0.02538390 1.1517 0.0000 
2023 3 8 0 1.3215 0.02830174 1.2877 0.0000 
2023 3 9 0 1.4477 0.03104192 1.4159 0.0000 
2023 3 10 0 1.5672 0.03363646 1.5372 0.0000 
2023 3 11 0 1.6809 0.03610153 1.6523 0.0000 
2023 3 12 0 1.7904 0.03847453 1.7629 0.0000 
2023 3 13 0 1.8959 0.04076184 1.8695 0.0000 
2023 3 14 0 1.9981 0.04297481 1.9725 0.0000 
2023 3 15 0 2.0950 0.04507769 2.0707 0.0000 
2023 3 16 0 2.1869 0.04707147 2.1638 0.0000 
2023 3 17 0 2.2779 0.04903919 2.2551 0.0000 
2023 3 18 0 2.3689 0.05100437 2.3462 0.0000 
2023 3 19 0 2.4578 0.05292929 2.4356 0.0000 
2023 3 20 0 2.5460 0.05483583 2.5240 0.0000 
2023 3 21 0 2.6315 0.05668725 2.6101 0.0000 
2023 3 22 0 2.7140 0.05847456 2.6934 0.0000 
2023 3 23 0 2.7976 0.06027831 2.7767 0.0000 
2023 3 24 0 2.8878 0.06221487 2.8654 0.0000 
2023 3 25 0 2.9844 0.06428863 2.9604 0.0000 
2023 3 26 0 3.0783 0.06632108 3.0547 0.0000 
2023 3 27 0 3.1704 0.06831477 3.1473 0.0000 
2023 3 28 0 3.2553 0.07016185 3.2339 0.0000 
2023 3 29 0 3.3242 0.07167753 3.3066 0.0000 
2023 3 30 0 3.3871 0.07304825 3.3713 0.0000 
2023 3 31 0 3.4247 0.07390376 3.4148 0.0000 
2023 4 1 0 3.4172 0.07382356 3.4182 0.0000 
2023 4 2 0 3.3882 0.07323633 3.3950 0.0000 
2023 4 3 0 3.3299 0.07203022 3.3439 0.0000 
2023 4 4 0 3.2494 0.07033040 3.2690 0.0000 
2023 4 5 0 3.1664 0.06854436 3.1871 0.0000 
2023 4 6 0 3.0805 0.06669247 3.1019 0.0000 
2023 4 7 0 2.9927 0.06480058 3.0146 0.0000 
2023 4 8 0 2.9069 0.06294319 2.9284 0.0000 
2023 4 9 0 2.8244 0.06115656 2.8451 0.0000 
2023 4 10 0 2.7481 0.05949591 2.7673 0.0000 
2023 4 11 0 3.6043 0.07635764 3.4091 0.0000 
2023 4 12 0 12.2272 0.24897390 10.2293 0.0000 
2023 4 13 0 12.1830 0.26279939 12.0230 0.0000 
2023 4 14 0 12.1634 0.26276675 12.1638 0.0000 
2023 4 15 0 12.1399 0.26226369 12.1457 0.0000 
2023 4 16 0 12.1177 0.26178155 12.1232 0.0000 
2023 4 17 0 12.1047 0.26148444 12.1081 0.0000 
2023 4 18 0 12.1013 0.26139452 12.1023 0.0000 
2023 4 19 0 12.1060 0.26148168 12.1050 0.0000 
2023 4 20 0 12.1260 0.26188660 12.1213 0.0000 
2023 4 21 0 12.1671 0.26273549 12.1572 0.0000 
2023 4 22 0 12.2307 0.26406918 12.2152 0.0000 
2023 4 23 0 12.3620 0.26678670 12.3306 0.0000 
2023 4 24 0 12.4941 0.26963520 12.4611 0.0000 
2023 4 25 0 12.5932 0.27183276 12.5677 0.0000 
2023 4 26 0 12.6490 0.27311618 12.6342 0.0000 
2023 4 27 0 12.6598 0.27342956 12.6561 0.0000 
2023 4 28 0 12.6431 0.27311991 12.6467 0.0000 
2023 4 29 0 12.6097 0.27242786 12.6177 0.0000 
2023 4 30 0 12.5672 0.27152739 12.5776 0.0000 
2023 5 1 0 12.5213 0.27054182 12.5327 0.0000 
2023 5 2 0 12.4799 0.26964123 12.4904 0.0000 
2023 5 3 0 12.4462 0.26889903 12.4548 0.0000 
2023 5 4 0 12.4170 0.26825958 12.4244 0.0000 
2023 5 5 0 12.3786 0.26744637 12.3880 0.0000 
