POWERSTATION node 10 EASTER
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.145000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 10 10 0 7.8400 137.7100 0.8000 7.8400 0.0000 42658.7738 0.0000 188.0359 196.9484 309.7725 0.0000 42658.7738 0.4573
2022 10 11 0 7.8400 174.3200 0.8000 7.8400 0.0000 54084.3943 0.0000 188.3313 197.2438 310.2592 0.0000 54084.3943 0.4580
2022 10 12 0 7.8400 199.9900 0.8000 7.8400 0.0000 62139.1506 0.0000 188.6057 197.5182 310.7113 0.0000 62139.1506 0.4587
2022 10 13 0 7.8400 233.6000 0.8000 7.8400 0.0000 72677.8207 0.0000 188.8543 197.7668 311.1208 0.0000 72677.8207 0.4593
2022 10 14 0 7.8400 217.2400 0.8000 7.8400 0.0000 67671.1200 0.0000 189.0869 197.9994 311.5040 0.0000 67671.1200 0.4599
2022 10 15 0 7.8400 154.6600 0.8000 7.8400 0.0000 48251.9823 0.0000 189.3804 198.2929 311.9875 0.0000 48251.9823 0.4606
2022 10 16 0 7.8400 113.2100 0.8000 7.8400 0.0000 35394.3950 0.0000 189.7787 198.6912 312.6437 0.0000 35394.3950 0.4616
2022 10 17 0 7.8400 146.2200 0.8000 7.8400 0.0000 45816.7418 0.0000 190.2021 199.1146 313.3411 0.0000 45816.7418 0.4626
2022 10 18 0 7.8400 163.8200 0.8000 7.8400 0.0000 51440.9066 0.0000 190.6073 199.5198 314.0087 0.0000 51440.9066 0.4636
2022 10 19 0 7.8400 159.7000 0.8000 7.8400 0.0000 50245.2021 0.0000 190.9798 199.8924 314.6224 0.0000 50245.2021 0.4645
2022 10 20 0 7.8400 142.1100 0.8000 7.8400 0.0000 44786.3216 0.0000 191.3016 200.2141 315.1525 0.0000 44786.3216 0.4653
2022 10 21 0 7.8400 157.4800 0.8000 7.8400 0.0000 49701.4001 0.0000 191.5760 200.4885 315.6045 0.0000 49701.4001 0.4659
2022 10 22 0 7.8400 142.0700 0.8000 7.8400 0.0000 44894.0159 0.0000 191.8156 200.7281 315.9993 0.0000 44894.0159 0.4665
2022 10 23 0 7.8400 99.6700 0.8000 7.8400 0.0000 31530.8567 0.0000 192.0300 200.9425 316.3525 0.0000 31530.8567 0.4670
2022 10 24 0 7.8400 85.2000 0.8000 7.8400 0.0000 26982.3034 0.0000 192.2371 201.1496 316.6937 0.0000 26982.3034 0.4675
2022 10 25 0 7.8400 110.5100 0.8000 7.8400 0.0000 35041.0272 0.0000 192.4744 201.3870 317.0847 0.0000 35041.0272 0.4681
2022 10 26 0 7.8400 121.4900 0.8000 7.8400 0.0000 38573.2507 0.0000 192.7274 201.6399 317.5015 0.0000 38573.2507 0.4687
2022 10 27 0 7.8400 117.6600 0.8000 7.8400 0.0000 37403.2216 0.0000 192.9648 201.8773 317.8924 0.0000 37403.2216 0.4693
2022 10 28 0 7.8400 103.2200 0.8000 7.8400 0.0000 32850.8481 0.0000 193.1882 202.1007 318.2605 0.0000 32850.8481 0.4698
2022 10 29 0 7.8400 101.6200 0.8000 7.8400 0.0000 32378.2982 0.0000 193.4072 202.3197 318.6213 0.0000 32378.2982 0.4704
2022 10 30 0 7.8400 117.9300 0.8000 7.8400 0.0000 37616.4517 0.0000 193.6205 202.5330 318.9727 0.0000 37616.4517 0.4709
2022 10 31 0 7.8400 144.1300 0.8000 7.8400 0.0000 46019.8422 0.0000 193.8155 202.7280 319.2940 0.0000 46019.8422 0.4714
2022 11 1 0 7.8400 72.4900 0.8000 7.8400 0.0000 23168.8691 0.0000 194.0102 202.9227 319.6147 0.0000 23168.8691 0.4718
2022 11 2 0 7.8400 71.1700 0.8000 7.8400 0.0000 22777.1766 0.0000 194.2678 203.1803 320.0390 0.0000 22777.1766 0.4725
2022 11 3 0 7.8400 86.5000 0.8000 7.8400 0.0000 27745.4246 0.0000 194.7032 203.6157 320.7564 0.0000 27745.4246 0.4735
2022 11 4 0 7.8400 72.6700 0.8000 7.8400 0.0000 23384.7408 0.0000 195.3328 204.2453 321.7936 0.0000 23384.7408 0.4751
2022 11 5 0 7.8400 47.6500 0.8000 7.8400 0.0000 15386.9518 0.0000 196.0142 204.9267 322.9161 0.0000 15386.9518 0.4767
2022 11 6 0 7.8400 35.7500 0.8000 7.8400 0.0000 11578.1615 0.0000 196.5900 205.5025 323.8647 0.0000 11578.1615 0.4781
2022 11 7 0 7.8400 43.8300 0.8000 7.8400 0.0000 14236.4728 0.0000 197.1645 206.0770 324.8111 0.0000 14236.4728 0.4795
2022 11 8 0 7.8400 51.0900 0.8000 7.8400 0.0000 16646.5749 0.0000 197.7820 206.6945 325.8284 0.0000 16646.5749 0.4810
2022 11 9 0 7.8400 42.5700 0.8000 7.8400 0.0000 13914.7208 0.0000 198.4123 207.3249 326.8668 0.0000 13914.7208 0.4825
2022 11 10 0 7.8400 27.4000 0.8000 7.8400 0.0000 8983.7016 0.0000 199.0227 207.9352 327.8723 0.0000 8983.7016 0.4840
2022 11 11 0 7.8400 2.0000 0.8000 7.8400 0.0000 657.3538 0.0000 199.5111 208.4236 328.6769 0.0000 657.3538 0.4852
2022 11 12 0 7.8400 2.3700 0.8000 7.8400 0.0000 780.5343 0.0000 199.9132 208.8257 329.3394 0.0000 780.5343 0.4862
2022 11 13 0 7.8400 29.9300 0.8000 7.8400 0.0000 9873.6483 0.0000 200.2483 209.1608 329.8914 0.0000 9873.6483 0.4870
2022 11 14 0 7.8400 53.6800 0.8000 7.8400 0.0000 17733.6546 0.0000 200.5319 209.4445 330.3587 0.0000 17733.6546 0.4877
2022 11 15 0 7.8400 53.7500 0.8000 7.8400 0.0000 17778.8096 0.0000 200.7807 209.6932 330.7686 0.0000 17778.8096 0.4883
2022 11 16 0 7.8400 27.6900 0.8000 7.8400 0.0000 9170.1917 0.0000 201.0265 209.9390 331.1734 0.0000 9170.1917 0.4889
2022 11 17 0 7.8400 48.9100 0.8000 7.8400 0.0000 16217.6116 0.0000 201.2737 210.1862 331.5807 0.0000 16217.6116 0.4895
2022 11 18 0 7.8400 113.7000 0.8000 7.8400 0.0000 37743.1820 0.0000 201.5004 210.4129 331.9541 0.0000 37743.1820 0.4901
2022 11 19 0 7.8400 167.1000 0.8000 7.8400 0.0000 55526.0383 0.0000 201.7056 210.6182 332.2923 0.0000 55526.0383 0.4906
2022 11 20 0 7.8400 162.8400 0.8000 7.8400 0.0000 54161.3265 0.0000 201.8952 210.8077 332.6046 0.0000 54161.3265 0.4910
2022 11 21 0 7.8400 209.5500 0.8000 7.8400 0.0000 69758.4328 0.0000 202.0723 210.9849 332.8964 0.0000 69758.4328 0.4914
2022 11 22 0 7.8400 174.4300 0.8000 7.8400 0.0000 58115.1272 0.0000 202.2394 211.1520 333.1716 0.0000 58115.1272 0.4919
2022 11 23 0 7.8400 149.8400 0.8000 7.8400 0.0000 49962.4713 0.0000 202.4016 211.3141 333.4388 0.0000 49962.4713 0.4923
2022 11 24 0 7.8400 172.1800 0.8000 7.8400 0.0000 57462.0116 0.0000 202.5797 211.4922 333.7322 0.0000 57462.0116 0.4927
2022 11 25 0 7.8400 200.3300 0.8000 7.8400 0.0000 66944.6171 0.0000 202.8465 211.7590 334.1717 0.0000 66944.6171 0.4933
2022 11 26 0 7.8400 196.0200 0.8000 7.8400 0.0000 65629.6768 0.0000 203.2346 212.1471 334.8111 0.0000 65629.6768 0.4943
2022 11 27 0 7.8400 146.0400 0.8000 7.8400 0.0000 49001.8260 0.0000 203.6753 212.5878 335.5370 0.0000 49001.8260 0.4953
2022 11 28 0 7.8400 195.3000 0.8000 7.8400 0.0000 65711.9252 0.0000 204.2395 213.1520 336.4666 0.0000 65711.9252 0.4967
2022 11 29 0 7.8400 362.5600 0.8000 7.8400 0.0000 122344.0563 0.0000 204.8334 213.7459 337.4450 0.0000 122344.0563 0.4982
2022 11 30 0 7.8400 364.6000 0.8000 7.8400 0.0000 123294.4668 0.0000 205.2697 214.1822 338.1636 0.0000 123294.4668 0.4992
