POWERSTATION node 6 SVEIGSHYL_I
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.200000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 10 10 0 4.7200 137.7100 0.8000 4.7200 0.0000 8494.2131 0.0000 62.1913 66.6470 61.6819 0.0000 8494.2131 0.1513
2022 10 11 0 4.7200 174.3200 0.8000 4.7200 0.0000 10758.7613 0.0000 62.2282 66.6838 61.7185 0.0000 10758.7613 0.1513
2022 10 12 0 4.7200 199.9900 0.8000 4.7200 0.0000 12349.1713 0.0000 62.2589 66.7146 61.7489 0.0000 12349.1713 0.1514
2022 10 13 0 4.7200 233.6000 0.8000 4.7200 0.0000 14429.9481 0.0000 62.2822 66.7379 61.7720 0.0000 14429.9481 0.1515
2022 10 14 0 4.7200 217.2400 0.8000 4.7200 0.0000 13423.2524 0.0000 62.3003 66.7559 61.7900 0.0000 13423.2524 0.1515
2022 10 15 0 4.7200 154.6600 0.8000 4.7200 0.0000 9561.3866 0.0000 62.3325 66.7882 61.8220 0.0000 9561.3866 0.1516
2022 10 16 0 4.7200 113.2100 0.8000 4.7200 0.0000 7005.3445 0.0000 62.3902 66.8459 61.8792 0.0000 7005.3445 0.1517
2022 10 17 0 4.7200 146.2200 0.8000 4.7200 0.0000 9057.1746 0.0000 62.4537 66.9093 61.9421 0.0000 9057.1746 0.1519
2022 10 18 0 4.7200 163.8200 0.8000 4.7200 0.0000 10156.8475 0.0000 62.5121 66.9678 62.0000 0.0000 10156.8475 0.1520
2022 10 19 0 4.7200 159.7000 0.8000 4.7200 0.0000 9909.3168 0.0000 62.5620 67.0177 62.0496 0.0000 9909.3168 0.1522
2022 10 20 0 4.7200 142.1100 0.8000 4.7200 0.0000 8823.0903 0.0000 62.5991 67.0548 62.0863 0.0000 8823.0903 0.1522
2022 10 21 0 4.7200 157.4800 0.8000 4.7200 0.0000 9781.3130 0.0000 62.6244 67.0801 62.1115 0.0000 9781.3130 0.1523
2022 10 22 0 4.7200 142.0700 0.8000 4.7200 0.0000 8826.6224 0.0000 62.6418 67.0975 62.1287 0.0000 8826.6224 0.1523
2022 10 23 0 4.7200 99.6700 0.8000 4.7200 0.0000 6194.3747 0.0000 62.6621 67.1178 62.1488 0.0000 6194.3747 0.1524
2022 10 24 0 4.7200 85.2000 0.8000 4.7200 0.0000 5297.7821 0.0000 62.6941 67.1497 62.1805 0.0000 5297.7821 0.1525
